Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88PL0,Q88PL0_PSEPK,Cyse,serine O-acetyltransferase,PP_0815,R3,328762.08
Q88PL1,Q88PL1_PSEPK,Trmj,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ,PP_0815,R1,359347.06
Q88PL1,Q88PL1_PSEPK,Trmj,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ,PP_0815,R2,373055.772
Q88PL1,Q88PL1_PSEPK,Trmj,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ,PP_0815,R3,431001.41
Q88PL2,Q88PL2_PSEPK,Suhb,Inositol-1-monophosphatase,PP_0815,R1,2305831.16
Q88PL2,Q88PL2_PSEPK,Suhb,Inositol-1-monophosphatase,PP_0815,R2,2335569.436
Q88PL2,Q88PL2_PSEPK,Suhb,Inositol-1-monophosphatase,PP_0815,R3,2372685.39
Q88PL3,Q88PL3_PSEPK,Ycfj,Regulator of flagellation,PP_0815,R1,461583.42
Q88PL3,Q88PL3_PSEPK,Ycfj,Regulator of flagellation,PP_0815,R2,395030.38
Q88PL3,Q88PL3_PSEPK,Ycfj,Regulator of flagellation,PP_0815,R3,559610.49
Q88PL4,Q88PL4_PSEPK,Secf,Protein-export membrane protein SecF,PP_0815,R1,117377.84
Q88PL4,Q88PL4_PSEPK,Secf,Protein-export membrane protein SecF,PP_0815,R2,83140.008
Q88PL4,Q88PL4_PSEPK,Secf,Protein-export membrane protein SecF,PP_0815,R3,133653.68
Q88PL5,Q88PL5_PSEPK,Secd,Protein translocase subunit SecD,PP_0815,R1,2101623.8
Q88PL5,Q88PL5_PSEPK,Secd,Protein translocase subunit SecD,PP_0815,R2,1997551.052
Q88PL5,Q88PL5_PSEPK,Secd,Protein translocase subunit SecD,PP_0815,R3,1965082.64
Q88PL6,Q88PL6_PSEPK,Yajc,Sec translocon accessory complex subunit YajC,PP_0815,R1,962502
Q88PL6,Q88PL6_PSEPK,Yajc,Sec translocon accessory complex subunit YajC,PP_0815,R2,932504
Q88PL6,Q88PL6_PSEPK,Yajc,Sec translocon accessory complex subunit YajC,PP_0815,R3,896604
Q88PL7,TGT_PSEPK,Tgt,Queuine tRNA-ribosyltransferase,PP_0815,R1,469053.24
Q88PL7,TGT_PSEPK,Tgt,Queuine tRNA-ribosyltransferase,PP_0815,R2,486518.888
Q88PL7,TGT_PSEPK,Tgt,Queuine tRNA-ribosyltransferase,PP_0815,R3,509788.34
Q88PL8,QUEA_PSEPK,Quea,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,PP_0815,R1,207700.88
Q88PL8,QUEA_PSEPK,Quea,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,PP_0815,R2,124440.172
Q88PL8,QUEA_PSEPK,Quea,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,PP_0815,R3,130031.27
Q88PM0,Q88PM0_PSEPK,Pp_0830,"Acetyltransferase, GNAT family",PP_0815,R1,1487.58
Q88PM0,Q88PM0_PSEPK,Pp_0830,"Acetyltransferase, GNAT family",PP_0815,R2,657.136
Q88PM0,Q88PM0_PSEPK,Pp_0830,"Acetyltransferase, GNAT family",PP_0815,R3,1908.89
Q88PM6,Q88PM6_PSEPK,Ptxb,Phosphonate transport system-binding protein,PP_0815,R1,668586.96
Q88PM6,Q88PM6_PSEPK,Ptxb,Phosphonate transport system-binding protein,PP_0815,R2,616039.072
Q88PM6,Q88PM6_PSEPK,Ptxb,Phosphonate transport system-binding protein,PP_0815,R3,644625.59
Q88PM9,Q88PM9_PSEPK,Pp_0820,GCN5-related N-acetyltransferase,PP_0815,R1,19417.5
Q88PM9,Q88PM9_PSEPK,Pp_0820,GCN5-related N-acetyltransferase,PP_0815,R2,33744.2
Q88PM9,Q88PM9_PSEPK,Pp_0820,GCN5-related N-acetyltransferase,PP_0815,R3,25681.9
Q88PN2,Q88PN2_PSEPK,Alac,Aminotransferase,PP_0815,R1,2579758.78
Q88PN2,Q88PN2_PSEPK,Alac,Aminotransferase,PP_0815,R2,3284506.716
Q88PN2,Q88PN2_PSEPK,Alac,Aminotransferase,PP_0815,R3,3481642.76
Q88PN5,Q88PN5_PSEPK,Cyoc,Cytochrome bo(3) ubiquinol oxidase subunit 3,PP_0815,R1,320209
Q88PN5,Q88PN5_PSEPK,Cyoc,Cytochrome bo(3) ubiquinol oxidase subunit 3,PP_0815,R2,289769
Q88PN5,Q88PN5_PSEPK,Cyoc,Cytochrome bo(3) ubiquinol oxidase subunit 3,PP_0815,R3,349341
Q88PN6,Q88PN6_PSEPK,Cyob,Cytochrome bo(3) ubiquinol oxidase subunit 1,PP_0815,R1,2673886.2
Q88PN6,Q88PN6_PSEPK,Cyob,Cytochrome bo(3) ubiquinol oxidase subunit 1,PP_0815,R2,2573162.736
Q88PN6,Q88PN6_PSEPK,Cyob,Cytochrome bo(3) ubiquinol oxidase subunit 1,PP_0815,R3,2568911.99
Q88PN7,Q88PN7_PSEPK,Cyoa,Ubiquinol oxidase subunit 2,PP_0815,R1,1085750.66
Q88PN7,Q88PN7_PSEPK,Cyoa,Ubiquinol oxidase subunit 2,PP_0815,R2,945874.608
Q88PN7,Q88PN7_PSEPK,Cyoa,Ubiquinol oxidase subunit 2,PP_0815,R3,787677.45
Q88PP6,Q88PP6_PSEPK,Pp_0802,Chemotaxis protein,PP_0815,R1,13108.3
Q88PP6,Q88PP6_PSEPK,Pp_0802,Chemotaxis protein,PP_0815,R2,8213.84
Q88PP6,Q88PP6_PSEPK,Pp_0802,Chemotaxis protein,PP_0815,R3,17297.7
Q88PP9,Q88PP9_PSEPK,Opdc,Histidine-specific outer membrane porin D,PP_0815,R1,4462.74
Q88PP9,Q88PP9_PSEPK,Opdc,Histidine-specific outer membrane porin D,PP_0815,R2,1971.408
Q88PP9,Q88PP9_PSEPK,Opdc,Histidine-specific outer membrane porin D,PP_0815,R3,101647.98
Q88PQ1,Q88PQ1_PSEPK,Pp_0797,DUF2383 domain-containing protein,PP_0815,R1,208917.46
Q88PQ1,Q88PQ1_PSEPK,Pp_0797,DUF2383 domain-containing protein,PP_0815,R2,166653.808
Q88PQ1,Q88PQ1_PSEPK,Pp_0797,DUF2383 domain-containing protein,PP_0815,R3,188407.27
Q88PQ3,Q88PQ3_PSEPK,Frua,protein-N(pi)-phosphohistidine--D-fructose phosphotransferase,PP_0815,R1,25957.08
Q88PQ3,Q88PQ3_PSEPK,Frua,protein-N(pi)-phosphohistidine--D-fructose phosphotransferase,PP_0815,R2,33989.936
Q88PQ3,Q88PQ3_PSEPK,Frua,protein-N(pi)-phosphohistidine--D-fructose phosphotransferase,PP_0815,R3,24531.89
Q88PQ4,Q88PQ4_PSEPK,Fruk,Phosphofructokinase,PP_0815,R1,151969.68
Q88PQ4,Q88PQ4_PSEPK,Fruk,Phosphofructokinase,PP_0815,R2,128246.272
Q88PQ4,Q88PQ4_PSEPK,Fruk,Phosphofructokinase,PP_0815,R3,165249.19
Q88PQ5,Q88PQ5_PSEPK,Frub,phosphoenolpyruvate--protein phosphotransferase,PP_0815,R1,584717.56
Q88PQ5,Q88PQ5_PSEPK,Frub,phosphoenolpyruvate--protein phosphotransferase,PP_0815,R2,462759.444
Q88PQ5,Q88PQ5_PSEPK,Frub,phosphoenolpyruvate--protein phosphotransferase,PP_0815,R3,413115.81
Q88PQ6,Q88PQ6_PSEPK,Cra,"Catabolite repressor-activator, DNA-binding transcriptional dual regulator",PP_0815,R1,299517
Q88PQ6,Q88PQ6_PSEPK,Cra,"Catabolite repressor-activator, DNA-binding transcriptional dual regulator",PP_0815,R2,303151.2
Q88PQ6,Q88PQ6_PSEPK,Cra,"Catabolite repressor-activator, DNA-binding transcriptional dual regulator",PP_0815,R3,358175.2
Q88PQ8,Q88PQ8_PSEPK,Pp_0790,Inner membrane protein AmpE,PP_0815,R1,393841.9
Q88PQ8,Q88PQ8_PSEPK,Pp_0790,Inner membrane protein AmpE,PP_0815,R2,464394.1
Q88PQ8,Q88PQ8_PSEPK,Pp_0790,Inner membrane protein AmpE,PP_0815,R3,452406.5
Q88PR1,Q88PR1_PSEPK,Nadc,nicotinate-nucleotide diphosphorylase (carboxylating),PP_0815,R1,715324.58
Q88PR1,Q88PR1_PSEPK,Nadc,nicotinate-nucleotide diphosphorylase (carboxylating),PP_0815,R2,567000.508
Q88PR1,Q88PR1_PSEPK,Nadc,nicotinate-nucleotide diphosphorylase (carboxylating),PP_0815,R3,582041.17
Q88PR2,Q88PR2_PSEPK,Trxb,Thioredoxin reductase,PP_0815,R1,882663.18
Q88PR2,Q88PR2_PSEPK,Trxb,Thioredoxin reductase,PP_0815,R2,942522.036
Q88PR2,Q88PR2_PSEPK,Trxb,Thioredoxin reductase,PP_0815,R3,941410.09
Q88PS1,Q88PS1_PSEPK,Pp_0777,Glutathione peroxidase,PP_0815,R1,231809.7
Q88PS1,Q88PS1_PSEPK,Pp_0777,Glutathione peroxidase,PP_0815,R2,237993.1
Q88PS1,Q88PS1_PSEPK,Pp_0777,Glutathione peroxidase,PP_0815,R3,219826.3
Q88PS2,Q88PS2_PSEPK,Slyd,Peptidyl-prolyl cis-trans isomerase,PP_0815,R1,724918.18
Q88PS2,Q88PS2_PSEPK,Slyd,Peptidyl-prolyl cis-trans isomerase,PP_0815,R2,712056.136
Q88PS2,Q88PS2_PSEPK,Slyd,Peptidyl-prolyl cis-trans isomerase,PP_0815,R3,847456.89
Q88PS4,PTA_PSEPK,Pta,Phosphate acetyltransferase,PP_0815,R1,148576.13
Q88PS4,PTA_PSEPK,Pta,Phosphate acetyltransferase,PP_0815,R2,142119.706
Q88PS4,PTA_PSEPK,Pta,Phosphate acetyltransferase,PP_0815,R3,139199.82
Q88PS5,Q88PS5_PSEPK,Yiad,OmpA/MotB domain-containing protein,PP_0815,R1,1107078.94
Q88PS5,Q88PS5_PSEPK,Yiad,OmpA/MotB domain-containing protein,PP_0815,R2,1092709.208
Q88PS5,Q88PS5_PSEPK,Yiad,OmpA/MotB domain-containing protein,PP_0815,R3,1147169.47
Q88PS6,Q88PS6_PSEPK,Pp_0772,Metallo-beta-lactamase family protein,PP_0815,R1,1487.58
Q88PS6,Q88PS6_PSEPK,Pp_0772,Metallo-beta-lactamase family protein,PP_0815,R2,657.136
Q88PS6,Q88PS6_PSEPK,Pp_0772,Metallo-beta-lactamase family protein,PP_0815,R3,1908.89
Q88PS9,Q88PS9_PSEPK,Pp_0769,Sensor histidine kinase,PP_0815,R1,136093.6
Q88PS9,Q88PS9_PSEPK,Pp_0769,Sensor histidine kinase,PP_0815,R2,132897
Q88PS9,Q88PS9_PSEPK,Pp_0769,Sensor histidine kinase,PP_0815,R3,121545.5
Q88PT0,Q88PT0_PSEPK,Pp_0768,Response regulator/TPR domain protein,PP_0815,R1,161767.86
Q88PT0,Q88PT0_PSEPK,Pp_0768,Response regulator/TPR domain protein,PP_0815,R2,89463.08
Q88PT0,Q88PT0_PSEPK,Pp_0768,Response regulator/TPR domain protein,PP_0815,R3,163749.56
Q88PT2,Q88PT2_PSEPK,Pp_0766,DUF1329 domain-containing protein,PP_0815,R1,3175834.76
Q88PT2,Q88PT2_PSEPK,Pp_0766,DUF1329 domain-containing protein,PP_0815,R2,2849638.444
Q88PT2,Q88PT2_PSEPK,Pp_0766,DUF1329 domain-containing protein,PP_0815,R3,2630242.96
Q88PT3,Q88PT3_PSEPK,Pp_0765,Adhesin,PP_0815,R1,458201.76
Q88PT3,Q88PT3_PSEPK,Pp_0765,Adhesin,PP_0815,R2,395416.808
Q88PT3,Q88PT3_PSEPK,Pp_0765,Adhesin,PP_0815,R3,388907.88
Q88PT5,Q88PT5_PSEPK,Pp_0763,Medium-chain-fatty-acid CoA ligase,PP_0815,R1,5215074.08
Q88PT5,Q88PT5_PSEPK,Pp_0763,Medium-chain-fatty-acid CoA ligase,PP_0815,R2,5379561.8
Q88PT5,Q88PT5_PSEPK,Pp_0763,Medium-chain-fatty-acid CoA ligase,PP_0815,R3,5223655
Q88PT6,Q88PT6_PSEPK,Hpra,Glycerate dehydrogenase,PP_0815,R1,417997.38
Q88PT6,Q88PT6_PSEPK,Hpra,Glycerate dehydrogenase,PP_0815,R2,393937.536
Q88PT6,Q88PT6_PSEPK,Hpra,Glycerate dehydrogenase,PP_0815,R3,227708.28
Q88PT7,RSMC_PSEPK,Rsmc,Ribosomal RNA small subunit methyltransferase C,PP_0815,R1,154823.9
Q88PT7,RSMC_PSEPK,Rsmc,Ribosomal RNA small subunit methyltransferase C,PP_0815,R2,109617.936
Q88PT7,RSMC_PSEPK,Rsmc,Ribosomal RNA small subunit methyltransferase C,PP_0815,R3,162507.4
Q88PT9,Q88PT9_PSEPK,Pp_0759,Peptidase M48 domain-containing protein,PP_0815,R1,373900.84
Q88PT9,Q88PT9_PSEPK,Pp_0759,Peptidase M48 domain-containing protein,PP_0815,R2,272793.908
Q88PT9,Q88PT9_PSEPK,Pp_0759,Peptidase M48 domain-containing protein,PP_0815,R3,295010.56
Q88PU2,Q88PU2_PSEPK,Pp_0756,Phospholipid/glycerol acyltransferase domain-containing protein,PP_0815,R1,49647.76
Q88PU2,Q88PU2_PSEPK,Pp_0756,Phospholipid/glycerol acyltransferase domain-containing protein,PP_0815,R2,48237.272
Q88PU2,Q88PU2_PSEPK,Pp_0756,Phospholipid/glycerol acyltransferase domain-containing protein,PP_0815,R3,51391.98
Q88PU5,Q88PU5_PSEPK,Pp_0753,Lipoprotein,PP_0815,R1,1718396.04
Q88PU5,Q88PU5_PSEPK,Pp_0753,Lipoprotein,PP_0815,R2,1952807.636
Q88PU5,Q88PU5_PSEPK,Pp_0753,Lipoprotein,PP_0815,R3,2143485.69
Q88PU7,MQO1_PSEPK,Mqo1,Probable malate:quinone oxidoreductase 1,PP_0815,R1,4846549.98
Q88PU7,MQO1_PSEPK,Mqo1,Probable malate:quinone oxidoreductase 1,PP_0815,R2,3120443.816
Q88PU7,MQO1_PSEPK,Mqo1,Probable malate:quinone oxidoreductase 1,PP_0815,R3,2931233.65
Q88PU8,Q88PU8_PSEPK,Pp_0750,Aminopeptidase,PP_0815,R1,1114044
Q88PU8,Q88PU8_PSEPK,Pp_0750,Aminopeptidase,PP_0815,R2,1195803.8
Q88PU8,Q88PU8_PSEPK,Pp_0750,Aminopeptidase,PP_0815,R3,1235971.2
Q88PU9,Q88PU9_PSEPK,Pp_0749,Uncharacterized protein,PP_0815,R1,328550.34
Q88PU9,Q88PU9_PSEPK,Pp_0749,Uncharacterized protein,PP_0815,R2,419028.736
Q88PU9,Q88PU9_PSEPK,Pp_0749,Uncharacterized protein,PP_0815,R3,356322.49
Q88PV1,Q88PV1_PSEPK,Pp_0747,Hypoxanthine-guanine phosphoribosyltransferase,PP_0815,R1,29093.08
Q88PV1,Q88PV1_PSEPK,Pp_0747,Hypoxanthine-guanine phosphoribosyltransferase,PP_0815,R2,1314.272
Q88PV1,Q88PV1_PSEPK,Pp_0747,Hypoxanthine-guanine phosphoribosyltransferase,PP_0815,R3,30572.79
Q88PV2,UPP_PSEPK,Upp,Uracil phosphoribosyltransferase,PP_0815,R1,932116.83
Q88PV2,UPP_PSEPK,Upp,Uracil phosphoribosyltransferase,PP_0815,R2,840499.044
Q88PV2,UPP_PSEPK,Upp,Uracil phosphoribosyltransferase,PP_0815,R3,846039.77
Q88PV4,HEMH_PSEPK,Hemh,Ferrochelatase,PP_0815,R1,68274.38
Q88PV4,HEMH_PSEPK,Hemh,Ferrochelatase,PP_0815,R2,69964.336
Q88PV4,HEMH_PSEPK,Hemh,Ferrochelatase,PP_0815,R3,61209.79
Q88PV5,Q88PV5_PSEPK,Yfch,Conserved protein with NAD(P)-binding Rossmann-fold domain,PP_0815,R1,68762.16
Q88PV5,Q88PV5_PSEPK,Yfch,Conserved protein with NAD(P)-binding Rossmann-fold domain,PP_0815,R2,48221.108
Q88PV5,Q88PV5_PSEPK,Yfch,Conserved protein with NAD(P)-binding Rossmann-fold domain,PP_0815,R3,80302.88
Q88PV6,Q88PV6_PSEPK,Pp_0742,Renalase,PP_0815,R1,264310.7
Q88PV6,Q88PV6_PSEPK,Pp_0742,Renalase,PP_0815,R2,239742.936
Q88PV6,Q88PV6_PSEPK,Pp_0742,Renalase,PP_0815,R3,296402.5
Q88PW3,Q88PW3_PSEPK,Moeb,Molybdopterin-synthase adenylyltransferase,PP_0815,R1,233752.6
Q88PW3,Q88PW3_PSEPK,Moeb,Molybdopterin-synthase adenylyltransferase,PP_0815,R2,227347.9
Q88PW3,Q88PW3_PSEPK,Moeb,Molybdopterin-synthase adenylyltransferase,PP_0815,R3,211027.9
Q88PW4,Q88PW4_PSEPK,Prmc,Release factor glutamine methyltransferase,PP_0815,R1,2975.16
Q88PW4,Q88PW4_PSEPK,Prmc,Release factor glutamine methyltransferase,PP_0815,R2,97785.336
Q88PW4,Q88PW4_PSEPK,Prmc,Release factor glutamine methyltransferase,PP_0815,R3,3817.78
Q88PW5,RF1_PSEPK,Prfa,Peptide chain release factor 1,PP_0815,R1,113654.26
Q88PW5,RF1_PSEPK,Prfa,Peptide chain release factor 1,PP_0815,R2,131474.472
Q88PW5,RF1_PSEPK,Prfa,Peptide chain release factor 1,PP_0815,R3,174492.09
Q88PW6,HEM1_PSEPK,Hema,Glutamyl-tRNA reductase,PP_0815,R1,1487.58
Q88PW6,HEM1_PSEPK,Hema,Glutamyl-tRNA reductase,PP_0815,R2,657.136
Q88PW6,HEM1_PSEPK,Hema,Glutamyl-tRNA reductase,PP_0815,R3,1908.89
Q88PX3,Q88PX3_PSEPK,Pp_0725,Conserved hypothetical TPR repeat protein,PP_0815,R1,1069468.26
Q88PX3,Q88PX3_PSEPK,Pp_0725,Conserved hypothetical TPR repeat protein,PP_0815,R2,1115041.108
Q88PX3,Q88PX3_PSEPK,Pp_0725,Conserved hypothetical TPR repeat protein,PP_0815,R3,1011953.7
Q88PX4,LOLB_PSEPK,Lolb,Outer-membrane lipoprotein LolB,PP_0815,R1,46062.18
Q88PX4,LOLB_PSEPK,Lolb,Outer-membrane lipoprotein LolB,PP_0815,R2,31412.836
Q88PX4,LOLB_PSEPK,Lolb,Outer-membrane lipoprotein LolB,PP_0815,R3,37232.09
Q88PX6,KPRS_PSEPK,Prs,Ribose-phosphate pyrophosphokinase,PP_0815,R1,3081643.28
Q88PX6,KPRS_PSEPK,Prs,Ribose-phosphate pyrophosphokinase,PP_0815,R2,3106250.68
Q88PX6,KPRS_PSEPK,Prs,Ribose-phosphate pyrophosphokinase,PP_0815,R3,3055449.65
Q88PX7,RL25_PSEPK,Rply,Large ribosomal subunit protein bL25,PP_0815,R1,5497817.14
Q88PX7,RL25_PSEPK,Rply,Large ribosomal subunit protein bL25,PP_0815,R2,5578560.224
Q88PX7,RL25_PSEPK,Rply,Large ribosomal subunit protein bL25,PP_0815,R3,5510734.02
Q88PX8,PTH_PSEPK,Pth,Peptidyl-tRNA hydrolase,PP_0815,R1,103667.4
Q88PX8,PTH_PSEPK,Pth,Peptidyl-tRNA hydrolase,PP_0815,R2,70221.936
Q88PX8,PTH_PSEPK,Pth,Peptidyl-tRNA hydrolase,PP_0815,R3,3817.78
Q88PX9,Q88PX9_PSEPK,Ychf,Ribosome-binding ATPase YchF,PP_0815,R1,910165.46
Q88PX9,Q88PX9_PSEPK,Ychf,Ribosome-binding ATPase YchF,PP_0815,R2,819119.108
Q88PX9,Q88PX9_PSEPK,Ychf,Ribosome-binding ATPase YchF,PP_0815,R3,764153.06
Q88PY6,Q88PY6_PSEPK,Ppkb,ADP/GDP-polyphosphate phosphotransferase,PP_0815,R1,1139423.68
Q88PY6,Q88PY6_PSEPK,Ppkb,ADP/GDP-polyphosphate phosphotransferase,PP_0815,R2,1113032.736
Q88PY6,Q88PY6_PSEPK,Ppkb,ADP/GDP-polyphosphate phosphotransferase,PP_0815,R3,1003452.69
Q88PY7,Q88PY7_PSEPK,Ycac-i,Hydrolase,PP_0815,R1,674666.1
Q88PY7,Q88PY7_PSEPK,Ycac-i,Hydrolase,PP_0815,R2,488754.236
Q88PY7,Q88PY7_PSEPK,Ycac-i,Hydrolase,PP_0815,R3,507462.79
Q88PZ1,Q88PZ1_PSEPK,Pp_0707,Membrane protein,PP_0815,R1,20538.98
Q88PZ1,Q88PZ1_PSEPK,Pp_0707,Membrane protein,PP_0815,R2,24621.536
Q88PZ1,Q88PZ1_PSEPK,Pp_0707,Membrane protein,PP_0815,R3,33317.32
Q88Q05,Q88Q05_PSEPK,Pp_0693,Chromosome partitioning protein ParA,PP_0815,R1,42727.36
Q88Q05,Q88Q05_PSEPK,Pp_0693,Chromosome partitioning protein ParA,PP_0815,R2,62339.73
Q88Q05,Q88Q05_PSEPK,Pp_0693,Chromosome partitioning protein ParA,PP_0815,R3,24815.57
Q88Q06,Q88Q06_PSEPK,Pp_0692,CreA protein,PP_0815,R1,69794.8
Q88Q06,Q88Q06_PSEPK,Pp_0692,CreA protein,PP_0815,R2,64730.5
Q88Q06,Q88Q06_PSEPK,Pp_0692,CreA protein,PP_0815,R3,106025.3
Q88Q07,PROB_PSEPK,Prob,Glutamate 5-kinase,PP_0815,R1,967549.76
Q88Q07,PROB_PSEPK,Prob,Glutamate 5-kinase,PP_0815,R2,933523.308
Q88Q07,PROB_PSEPK,Prob,Glutamate 5-kinase,PP_0815,R3,1079893.39
Q88Q08,OBG_PSEPK,Obg,GTPase Obg,PP_0815,R1,739815.02
Q88Q08,OBG_PSEPK,Obg,GTPase Obg,PP_0815,R2,878809.408
Q88Q08,OBG_PSEPK,Obg,GTPase Obg,PP_0815,R3,825068.77
Q88Q09,RL27_PSEPK,Rpma,Large ribosomal subunit protein bL27,PP_0815,R1,2119476.9
Q88Q09,RL27_PSEPK,Rpma,Large ribosomal subunit protein bL27,PP_0815,R2,2153069.1
Q88Q09,RL27_PSEPK,Rpma,Large ribosomal subunit protein bL27,PP_0815,R3,2252335.4
Q88Q10,RL21_PSEPK,Rplu,Large ribosomal subunit protein bL21,PP_0815,R1,5059298
Q88Q10,RL21_PSEPK,Rplu,Large ribosomal subunit protein bL21,PP_0815,R2,5100791
Q88Q10,RL21_PSEPK,Rplu,Large ribosomal subunit protein bL21,PP_0815,R3,4682492
Q88Q11,Q88Q11_PSEPK,Ispb,Octaprenyl diphosphate synthase,PP_0815,R1,586830.42
Q88Q11,Q88Q11_PSEPK,Ispb,Octaprenyl diphosphate synthase,PP_0815,R2,699532.652
Q88Q11,Q88Q11_PSEPK,Ispb,Octaprenyl diphosphate synthase,PP_0815,R3,744445.53
Q88Q12,Q88Q12_PSEPK,Yjdm,Alkylphosphonate utilization protein,PP_0815,R1,806537.7
Q88Q12,Q88Q12_PSEPK,Yjdm,Alkylphosphonate utilization protein,PP_0815,R2,752044.336
Q88Q12,Q88Q12_PSEPK,Yjdm,Alkylphosphonate utilization protein,PP_0815,R3,1113124.2
Q88Q14,Q88Q14_PSEPK,Fklb-i,Peptidyl-prolyl cis-trans isomerase,PP_0815,R1,927882.52
Q88Q14,Q88Q14_PSEPK,Fklb-i,Peptidyl-prolyl cis-trans isomerase,PP_0815,R2,1035033.808
Q88Q14,Q88Q14_PSEPK,Fklb-i,Peptidyl-prolyl cis-trans isomerase,PP_0815,R3,1011821.86
Q88Q18,Q88Q18_PSEPK,Pp_0680,endopeptidase La,PP_0815,R1,3729585.04
Q88Q18,Q88Q18_PSEPK,Pp_0680,endopeptidase La,PP_0815,R2,3634616.908
Q88Q18,Q88Q18_PSEPK,Pp_0680,endopeptidase La,PP_0815,R3,3340433.74
Q88Q19,Q88Q19_PSEPK,Pp_0679,DUF3015 domain-containing protein,PP_0815,R1,501195
Q88Q19,Q88Q19_PSEPK,Pp_0679,DUF3015 domain-containing protein,PP_0815,R2,447507
Q88Q19,Q88Q19_PSEPK,Pp_0679,DUF3015 domain-containing protein,PP_0815,R3,469031
Q88Q23,Q88Q23_PSEPK,Gdha,Glutamate dehydrogenase,PP_0815,R1,636542.3
Q88Q23,Q88Q23_PSEPK,Gdha,Glutamate dehydrogenase,PP_0815,R2,513913.788
Q88Q23,Q88Q23_PSEPK,Gdha,Glutamate dehydrogenase,PP_0815,R3,598210.64
Q88Q24,Q88Q24_PSEPK,Etta,Energy-dependent translational throttle protein EttA,PP_0815,R1,2465187.68
Q88Q24,Q88Q24_PSEPK,Etta,Energy-dependent translational throttle protein EttA,PP_0815,R2,2451019.056
Q88Q24,Q88Q24_PSEPK,Etta,Energy-dependent translational throttle protein EttA,PP_0815,R3,3917472.59
Q88Q27,GLYA2_PSEPK,Glya2,Serine hydroxymethyltransferase 2,PP_0815,R1,4727045.34
Q88Q27,GLYA2_PSEPK,Glya2,Serine hydroxymethyltransferase 2,PP_0815,R2,5227382.272
Q88Q27,GLYA2_PSEPK,Glya2,Serine hydroxymethyltransferase 2,PP_0815,R3,5097160.48
Q88Q34,Q88Q34_PSEPK,Pp_0664,Homoserine dehydrogenase,PP_0815,R1,2975.16
Q88Q34,Q88Q34_PSEPK,Pp_0664,Homoserine dehydrogenase,PP_0815,R2,1314.272
Q88Q34,Q88Q34_PSEPK,Pp_0664,Homoserine dehydrogenase,PP_0815,R3,3817.78
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,PP_0815,R1,428029.8
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,PP_0815,R2,481429.236
Q88Q40,Q88Q40_PSEPK,Pp_0658,Homocysteine S-methyltransferase family protein,PP_0815,R3,386427.67
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R1,646838.8
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R2,656722.1
Q88Q41,Q88Q41_PSEPK,Pp_0657,"Amino acid ABC transporter, periplasmic amino acid-binding protein",PP_0815,R3,690276.8
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,PP_0815,R1,260209.7
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,PP_0815,R2,168837.436
Q88Q44,MDH_PSEPK,Mdh,Probable malate dehydrogenase,PP_0815,R3,189523.29
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,PP_0815,R1,103971.98
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,PP_0815,R2,318228.88
Q88Q58,Q88Q58_PSEPK,Pp_0640,ATPase AAA-type core domain-containing protein,PP_0815,R3,120401.34
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,PP_0815,R1,101661.28
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,PP_0815,R2,94552.636
Q88Q65,COAE_PSEPK,Coae,Dephospho-CoA kinase,PP_0815,R3,102599.49
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,PP_0815,R1,108264.4
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,PP_0815,R2,64406.96
Q88Q70,Q88Q70_PSEPK,Ndh,NADH dehydrogenase,PP_0815,R3,35899.58
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,PP_0815,R1,13149523.52
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,PP_0815,R2,13064042.22
Q88Q71,CLPB_PSEPK,Clpb,Chaperone protein ClpB,PP_0815,R3,13831707.32
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,PP_0815,R1,232960.78
Q88Q72,Q88Q72_PSEPK,Yfih,Purine nucleoside phosphorylase,PP_0815,R2,252565.136
