Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance,Type
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,0812_0815-Control,R1,728388.7,0.016661329,-1.778290361,0812_0815
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,0812_0815-Control,R2,266216.0333,0.006530039,-2.185084248,0812_0815
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,0812_0815-Control,R3,380864.6,0.01034719,-1.985177557,0812_0815
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,0812_0815-Control,R1,489432.7,0.011195395,-1.950960579,0812_0815
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,0812_0815-Control,R2,920734,0.022584773,-1.646184276,0812_0815
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,0812_0815-Control,R3,622909.3333,0.016922973,-1.771523327,0812_0815
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,0812_0815-Control,R1,1075434.367,0.024599731,-1.60906965,0812_0815
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,0812_0815-Control,R2,1644106.7,0.040328451,-1.394388457,0812_0815
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,0812_0815-Control,R3,1472098.967,0.039993447,-1.398011158,0812_0815
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,0812_0815-Control,R1,471505.3333,0.01078532,-1.967166952,0812_0815
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,0812_0815-Control,R2,302222.6667,0.007413249,-2.129991423,0812_0815
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,0812_0815-Control,R3,205181.2667,0.00557429,-2.253810459,0812_0815
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,0812_0815-Control,R1,333218.7,0.00762212,-2.117924195,0812_0815
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,0812_0815-Control,R2,351947.0333,0.008632943,-2.063841148,0812_0815
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,0812_0815-Control,R3,275342.9667,0.007480417,-2.126074178,0812_0815
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,0812_0815-Control,R1,540184,0.012356292,-1.908111845,0812_0815
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,0812_0815-Control,R2,638820.3333,0.015669685,-1.804939725,0812_0815
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,0812_0815-Control,R3,859588.6667,0.023352991,-1.631657485,0812_0815
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,0812_0815-Control,R1,245258.7,0.005610103,-2.251029139,0812_0815
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,0812_0815-Control,R2,733767.7,0.017998658,-1.744759866,0812_0815
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,0812_0815-Control,R3,417531.2667,0.011343337,-1.945259162,0812_0815
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,0812_0815-Control,R1,368161.3667,0.008421407,-2.074615348,0812_0815
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,0812_0815-Control,R2,161287.0667,0.003956226,-2.402718913,0812_0815
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,0812_0815-Control,R3,164790.6,0.004476971,-2.34901573,0812_0815
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,0812_0815-Control,R1,12442.1,0.000284603,-3.545759874,0812_0815
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,0812_0815-Control,R2,470994,0.011553057,-1.937303082,0812_0815
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,0812_0815-Control,R3,489362.9667,0.013294834,-1.876317065,0812_0815
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,0812_0815-Control,R1,1472246.367,0.033676499,-1.47267307,0812_0815
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,0812_0815-Control,R2,1820773.367,0.044661925,-1.350062564,0812_0815
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,0812_0815-Control,R3,1348765.633,0.036642772,-1.436011674,0812_0815
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,0812_0815-Control,R1,2943967.333,0.067340979,-1.171720574,0812_0815
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,0812_0815-Control,R2,1121442.733,0.027507976,-1.560541355,0812_0815
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,0812_0815-Control,R3,3554852,0.096576922,-1.015126641,0812_0815
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,0812_0815-Control,R1,709396.0333,0.016226886,-1.789764805,0812_0815
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,0812_0815-Control,R2,586512.0333,0.01438661,-1.84204153,0812_0815
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,0812_0815-Control,R3,106013.9,0.002880147,-2.540585354,0812_0815
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,0812_0815-Control,R1,94588.73333,0.002163644,-2.664814151,0812_0815
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,0812_0815-Control,R2,134376.7,0.003296139,-2.481994485,0812_0815
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,0812_0815-Control,R3,117088.6,0.00318102,-2.497433552,0812_0815
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,0812_0815-Control,R1,10226666.67,0.233927101,-0.630919461,0812_0815
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,0812_0815-Control,R2,7985724.333,0.195882599,-0.708004142,0812_0815
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,0812_0815-Control,R3,5653428.667,0.153590287,-0.813636249,0812_0815
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,0812_0815-Control,R1,14053333.33,0.321459146,-0.492874214,0812_0815
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,0812_0815-Control,R2,15916666.67,0.390421445,-0.408466335,0812_0815
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,0812_0815-Control,R3,12513333.33,0.339957673,-0.468575152,0812_0815
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,0812_0815-Control,R1,13416666.67,0.306895888,-0.513008931,0812_0815
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,0812_0815-Control,R2,12190000,0.299009681,-0.524314751,0812_0815
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,0812_0815-Control,R3,8181231,0.222264698,-0.65312951,0812_0815
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,0812_0815-Control,R1,11420000,0.26122368,-0.582987457,0812_0815
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,0812_0815-Control,R2,6560000,0.16091087,-0.793414617,0812_0815
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,0812_0815-Control,R3,6966666.667,0.189267858,-0.722923134,0812_0815
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,0812_0815-Control,R1,4904949.333,0.112196928,-0.950019036,0812_0815
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,0812_0815-Control,R2,2285201.033,0.056053916,-1.251394045,0812_0815
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,0812_0815-Control,R3,3375741,0.0917109,-1.037579047,0812_0815
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,0812_0815-Control,R1,17204147.37,0.393531583,-0.405020407,0812_0815
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,0812_0815-Control,R2,11970773.37,0.293632249,-0.532196248,0812_0815
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,0812_0815-Control,R3,9708765.633,0.263764201,-0.578784148,0812_0815
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,0812_0815-Control,R1,15903806.33,0.363787286,-0.439152483,0812_0815
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,0812_0815-Control,R2,11739869.33,0.287968382,-0.540655193,0812_0815
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,0812_0815-Control,R3,9615054.667,0.261218296,-0.582996408,0812_0815
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,0812_0815-Control,R1,13170000,0.301253578,-0.521067786,0812_0815
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,0812_0815-Control,R2,9710000,0.238177522,-0.623099227,0812_0815
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,0812_0815-Control,R3,8380000,0.227664782,-0.642704147,0812_0815
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,0812_0815-Control,R1,26290000,0.601363445,-0.220862975,0812_0815
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,0812_0815-Control,R2,15463333.33,0.379301588,-0.421015339,0812_0815
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,0812_0815-Control,R3,12006666.67,0.326192738,-0.486525712,0812_0815
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,0812_0815-Control,R1,12433333.33,0.284402897,-0.546065984,0812_0815
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,0812_0815-Control,R2,7376666.667,0.180942965,-0.742458297,0812_0815
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,0812_0815-Control,R3,5508723.3,0.149658984,-0.824897207,0812_0815
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,0812_0815-Control,R1,12351573.33,0.2825327,-0.54893128,0812_0815
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,0812_0815-Control,R2,8654106.7,0.212277414,-0.673096211,0812_0815
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,0812_0815-Control,R3,8322098.967,0.226091748,-0.645715289,0812_0815
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,0812_0815-Control,R1,19103333.33,0.436973995,-0.359544407,0812_0815
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,0812_0815-Control,R2,16950000,0.415768178,-0.381148754,0812_0815
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,0812_0815-Control,R3,13513333.33,0.367125308,-0.435185676,0812_0815
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,0812_0815-Control,R1,21980000,0.502775524,-0.298625873,0812_0815
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,0812_0815-Control,R2,14130773.37,0.346615097,-0.460152525,0812_0815
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,0812_0815-Control,R3,13505432.3,0.366910656,-0.435439675,0812_0815
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,0812_0815-Control,R1,8150000,0.186424955,-0.729495952,0812_0815
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,0812_0815-Control,R2,10893333.33,0.267203619,-0.573157663,0812_0815
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,0812_0815-Control,R3,5686666.667,0.154493285,-0.811090393,0812_0815
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,0812_0815-Control,R1,22332565.17,0.510840179,-0.291714951,0812_0815
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,0812_0815-Control,R2,18938593,0.464546566,-0.332970746,0812_0815
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,0812_0815-Control,R3,13395394.93,0.363921201,-0.438992643,0812_0815
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,0812_0815-Control,R1,7722824.333,0.176653642,-0.752877405,0812_0815
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,0812_0815-Control,R2,6106382,0.14978403,-0.824534487,0812_0815
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,0812_0815-Control,R3,5629177,0.152931426,-0.815503261,0812_0815
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,0812_0815-Control,R1,27443333.33,0.627745054,-0.2022167,0812_0815
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,0812_0815-Control,R2,19683333.33,0.482814374,-0.316219809,0812_0815
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,0812_0815-Control,R3,16512057,0.448593538,-0.348146986,0812_0815
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,0812_0815-Control,R1,20710000,0.473725255,-0.324473462,0812_0815
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,0812_0815-Control,R2,10646666.67,0.261153109,-0.583104799,0812_0815
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,0812_0815-Control,R3,7866666.667,0.213718729,-0.670157417,0812_0815
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,0812_0815-Control,R1,12034754,0.275285703,-0.560216344,0812_0815
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,0812_0815-Control,R2,13527631.33,0.331820568,-0.479096698,0812_0815
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,0812_0815-Control,R3,7352762.967,0.199757181,-0.6994976,0812_0815
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,0812_0815-Control,R1,5210814.033,0.119193346,-0.923747987,0812_0815
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,0812_0815-Control,R2,2940059.733,0.072117008,-1.141962302,0812_0815
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,0812_0815-Control,R3,2098356.267,0.057007377,-1.244068939,0812_0815
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,0812_0815-Control,R1,24820000,0.56773833,-0.245851784,0812_0815
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,0812_0815-Control,R2,17113333.33,0.419774597,-0.376983847,0812_0815
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,0812_0815-Control,R3,18480000,0.502057896,-0.299246199,0812_0815
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,0812_0815-Control,R1,9566666.667,0.218830111,-0.659892919,0812_0815
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,0812_0815-Control,R2,6366666.667,0.156168578,-0.806406344,0812_0815
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,0812_0815-Control,R3,5980000,0.162462458,-0.789246981,0812_0815
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,0812_0815-Control,R1,21237480.7,0.485790968,-0.313550564,0812_0815
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,0812_0815-Control,R2,15014106.7,0.368282465,-0.433818959,0812_0815
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,0812_0815-Control,R3,11882098.97,0.322808528,-0.491055,0812_0815
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,0812_0815-Control,R1,29960000,0.68531186,-0.164111752,0812_0815
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,0812_0815-Control,R2,22513333.33,0.552231715,-0.257878655,0812_0815
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,0812_0815-Control,R3,18800000,0.510751539,-0.291790316,0812_0815
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,0812_0815-Control,R1,27423333.33,0.627287569,-0.202533319,0812_0815
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,0812_0815-Control,R2,20156666.67,0.494424812,-0.305899743,0812_0815
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,0812_0815-Control,R3,17366666.67,0.471811262,-0.326231697,0812_0815
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,0812_0815-Control,R1,87553333.33,2.002714878,0.301619124,0812_0815
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,0812_0815-Control,R2,72616666.67,1.78122119,0.250717853,0812_0815
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,0812_0815-Control,R3,73793333.33,2.004790349,0.302068963,0812_0815
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,0812_0815-Control,R1,42696666.67,0.976653273,-0.01025959,0812_0815
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,0812_0815-Control,R2,38593333.33,0.946659579,-0.023806166,0812_0815
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,0812_0815-Control,R3,42376666.67,1.151273815,0.061178627,0812_0815
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,0812_0815-Control,R1,27446595,0.627819662,-0.202165087,0812_0815
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,0812_0815-Control,R2,20535216.67,0.503710302,-0.297819167,0812_0815
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,0812_0815-Control,R3,18629945.67,0.506131565,-0.295736577,0812_0815
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,0812_0815-Control,R1,14296666.67,0.327025208,-0.48541877,0812_0815
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,0812_0815-Control,R2,11150000,0.273499421,-0.563043589,0812_0815
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,0812_0815-Control,R3,10563333.33,0.286980785,-0.542147181,0812_0815
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',0812_0815-Control,R1,11224589.03,0.256753805,-0.590483112,0812_0815
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',0812_0815-Control,R2,11749411.7,0.288202448,-0.540302335,0812_0815
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',0812_0815-Control,R3,20278074.33,0.550907323,-0.258921455,0812_0815
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,0812_0815-Control,R1,16946308.03,0.387633708,-0.411578465,0812_0815
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,0812_0815-Control,R2,16664876.7,0.408774361,-0.388516352,0812_0815
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,0812_0815-Control,R3,20411634.63,0.55453584,-0.25607038,0812_0815
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,0812_0815-Control,R1,13722782,0.313898039,-0.503211397,0812_0815
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,0812_0815-Control,R2,10537099,0.258465513,-0.587597396,0812_0815
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,0812_0815-Control,R3,7562579.667,0.205457404,-0.687278203,0812_0815
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,0812_0815-Control,R1,30120000,0.688971737,-0.161798594,0812_0815
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,0812_0815-Control,R2,24420000,0.599000525,-0.222572797,0812_0815
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,0812_0815-Control,R3,19916822,0.541092951,-0.266728123,0812_0815
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,0812_0815-Control,R1,18016666.67,0.412117335,-0.384979118,0812_0815
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,0812_0815-Control,R2,13037440.03,0.319796619,-0.495126133,0812_0815
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,0812_0815-Control,R3,9670864.6,0.26273452,-0.580482863,0812_0815
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,0812_0815-Control,R1,3394119,0.077637851,-1.109926496,0812_0815
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,0812_0815-Control,R2,4345244.667,0.106584924,-0.972304221,0812_0815
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,0812_0815-Control,R3,2565432.3,0.069696728,-1.156787607,0812_0815
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,0812_0815-Control,R1,6523333.333,0.149216212,-0.82618399,0812_0815
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,0812_0815-Control,R2,4894106.7,0.120048013,-0.920645023,0812_0815
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,0812_0815-Control,R3,6453333.333,0.175321805,-0.756164067,0812_0815
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,0812_0815-Control,R1,1689984.333,0.038657086,-1.412770883,0812_0815
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,0812_0815-Control,R2,1477440.033,0.036240268,-1.440808594,0812_0815
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,0812_0815-Control,R3,796532.9667,0.021639917,-1.66474441,0812_0815
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,0812_0815-Control,R1,2427480.7,0.055526746,-1.255497775,0812_0815
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,0812_0815-Control,R2,3056666.667,0.07497727,-1.125070376,0812_0815
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,0812_0815-Control,R3,2587871,0.070306335,-1.153005542,0812_0815
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,0812_0815-Control,R1,760927,0.017405617,-1.759310567,0812_0815
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,0812_0815-Control,R2,733811.6667,0.017999737,-1.744733844,0812_0815
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,0812_0815-Control,R3,373234.9333,0.01013991,-1.99396588,0812_0815
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,0812_0815-Control,R1,2763333.333,0.063209116,-1.199220285,0812_0815
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,0812_0815-Control,R2,2863333.333,0.070234978,-1.153446547,0812_0815
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,0812_0815-Control,R3,1135432.3,0.03084701,-1.510786921,0812_0815
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,0812_0815-Control,R1,1851198,0.042344724,-1.373200689,0812_0815
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,0812_0815-Control,R2,1305330,0.032018565,-1.494598137,0812_0815
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,0812_0815-Control,R3,1046732,0.028437233,-1.546112664,0812_0815
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,0812_0815-Control,R1,2014306.367,0.046075702,-1.336528036,0812_0815
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,0812_0815-Control,R2,1162565.4,0.028516678,-1.544901063,0812_0815
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,0812_0815-Control,R3,1424752.633,0.03870716,-1.412208697,0812_0815
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,0812_0815-Control,R1,3533333.333,0.080822271,-1.092468951,0812_0815
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,0812_0815-Control,R2,3360000,0.082417763,-1.083979179,0812_0815
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,0812_0815-Control,R3,2743333.333,0.074529879,-1.127669585,0812_0815
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,0812_0815-Control,R1,3090000,0.070681363,-1.150695082,0812_0815
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,0812_0815-Control,R2,2453333.333,0.060178049,-1.220561897,0812_0815
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,0812_0815-Control,R3,1966666.667,0.053429682,-1.272217408,0812_0815
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",0812_0815-Control,R1,711082.7,0.016265468,-1.788733448,0812_0815
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",0812_0815-Control,R2,510452.3667,0.012520935,-1.902363235,0812_0815
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",0812_0815-Control,R3,464036.6333,0.012606778,-1.899395898,0812_0815
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,0812_0815-Control,R1,283320.7,0.006480742,-2.188375255,0812_0815
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,0812_0815-Control,R2,130140.4,0.003192226,-2.495906319,0812_0815
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,0812_0815-Control,R3,148025.6,0.004021505,-2.395611335,0812_0815
