Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,PP_0815,R1,238954.88
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,PP_0815,R2,286892.22
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,PP_0815,R3,274390.073
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,PP_0815,R1,777315
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,PP_0815,R2,786675.42
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,PP_0815,R3,668560.873
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,PP_0815,R1,3184513.98
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,PP_0815,R2,2871872.94
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,PP_0815,R3,3148463.946
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,PP_0815,R1,4819040.88
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,PP_0815,R2,5260741.34
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,PP_0815,R3,4951823.373
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,PP_0815,R1,11506.96
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,PP_0815,R2,365737.6
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,PP_0815,R3,1321.746
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,PP_0815,R1,5698931.96
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,PP_0815,R2,6274992.92
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,PP_0815,R3,5566462.046
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,PP_0815,R1,22445256.28
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,PP_0815,R2,22374802.68
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,PP_0815,R3,21230950.79
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,PP_0815,R1,18172263.4
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,PP_0815,R2,16584870.1
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,PP_0815,R3,17196864.37
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,PP_0815,R1,7467172.88
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,PP_0815,R2,6730098.46
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,PP_0815,R3,7405775.373
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,PP_0815,R1,1916484.86
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,PP_0815,R2,2219283.52
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,PP_0815,R3,2068009.146
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,PP_0815,R1,15211276.26
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,PP_0815,R2,14550860.26
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,PP_0815,R3,13407930.62
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,PP_0815,R1,1316421.96
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,PP_0815,R2,1514264.32
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,PP_0815,R3,1556936.373
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,PP_0815,R1,13251988.66
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,PP_0815,R2,13614143.64
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,PP_0815,R3,12551924.75
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,PP_0815,R1,9302926
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,PP_0815,R2,8947252
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,PP_0815,R3,8601942
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,PP_0815,R1,16982900
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,PP_0815,R2,15256621.42
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,PP_0815,R3,15698711
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,PP_0815,R1,11048898.54
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,PP_0815,R2,10931843.94
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,PP_0815,R3,10319725.95
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,PP_0815,R1,6247932.18
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,PP_0815,R2,6148002.84
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,PP_0815,R3,5995101.373
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,PP_0815,R1,25528943.06
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,PP_0815,R2,25806249.84
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,PP_0815,R3,25215987.92
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,PP_0815,R1,7122609.92
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,PP_0815,R2,7176275.9
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,PP_0815,R3,6859866.065
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,PP_0815,R1,11886435.96
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,PP_0815,R2,11412332.12
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,PP_0815,R3,10290121.87
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,PP_0815,R1,8750758.64
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,PP_0815,R2,8613293.96
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,PP_0815,R3,7658673.119
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,PP_0815,R1,5481715.3
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,PP_0815,R2,5281146.84
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,PP_0815,R3,5210940.619
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,PP_0815,R1,9777534
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,PP_0815,R2,10278952
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,PP_0815,R3,9871324
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,PP_0815,R1,14737634.76
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,PP_0815,R2,15341603.26
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,PP_0815,R3,14870101.15
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,PP_0815,R1,4816813.66
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,PP_0815,R2,7971481.64
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,PP_0815,R3,7196734.073
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,PP_0815,R1,6497879.4
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,PP_0815,R2,6313937.42
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,PP_0815,R3,6426579.873
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,PP_0815,R1,17102529.2
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,PP_0815,R2,16800624.52
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,PP_0815,R3,16193812.11
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,PP_0815,R1,4616322
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,PP_0815,R2,4592830
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,PP_0815,R3,4672222
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,PP_0815,R1,13424148.98
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,PP_0815,R2,14485426.06
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,PP_0815,R3,12865721.49
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,PP_0815,R1,15271200.64
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,PP_0815,R2,15404487.06
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,PP_0815,R3,14259740.12
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,PP_0815,R1,11922087.66
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,PP_0815,R2,12819018.36
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,PP_0815,R3,11995463.32
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,PP_0815,R1,36700000
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,PP_0815,R2,40790000
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,PP_0815,R3,37340000
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,PP_0815,R1,56296301.04
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,PP_0815,R2,57902132.3
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,PP_0815,R3,54410128.32
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,PP_0815,R1,18673419.18
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,PP_0815,R2,19147006.84
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,PP_0815,R3,17662003.67
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,PP_0815,R1,6584181.96
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,PP_0815,R2,6365056.84
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,PP_0815,R3,5122912.973
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',PP_0815,R1,48219757.04
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',PP_0815,R2,48994192.56
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',PP_0815,R3,47099639.32
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,PP_0815,R1,40072430.42
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,PP_0815,R2,40235699.76
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,PP_0815,R3,39996394.34
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,PP_0815,R1,19882682
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,PP_0815,R2,20293413.8
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,PP_0815,R3,19221419.45
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,PP_0815,R1,23278221.3
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,PP_0815,R2,23623146.58
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,PP_0815,R3,22666153.02
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,PP_0815,R1,8363557.34
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,PP_0815,R2,10727992.44
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,PP_0815,R3,9563987.946
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,PP_0815,R1,4144457.4
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,PP_0815,R2,4743655.62
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,PP_0815,R3,4532659.973
Q88QP7,Q88QP7_PSEPK,Sece,Protein translocase subunit SecE,PP_0815,R1,203976
Q88QP7,Q88QP7_PSEPK,Sece,Protein translocase subunit SecE,PP_0815,R2,203093
Q88QP7,Q88QP7_PSEPK,Sece,Protein translocase subunit SecE,PP_0815,R3,194727
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,PP_0815,R1,3143548
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,PP_0815,R2,2830616.42
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,PP_0815,R3,2628915.873
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,PP_0815,R1,3334842.98
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,PP_0815,R2,3347476.08
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,PP_0815,R3,3149071.219
Q88QQ4,ANMK_PSEPK,Anmk,Anhydro-N-acetylmuramic acid kinase,PP_0815,R1,289894
Q88QQ4,ANMK_PSEPK,Anmk,Anhydro-N-acetylmuramic acid kinase,PP_0815,R2,191839.42
Q88QQ4,ANMK_PSEPK,Anmk,Anhydro-N-acetylmuramic acid kinase,PP_0815,R3,202000.8
Q88QQ5,ERPA_PSEPK,Erpa,Iron-sulfur cluster insertion protein ErpA,PP_0815,R1,99585.98
Q88QQ5,ERPA_PSEPK,Erpa,Iron-sulfur cluster insertion protein ErpA,PP_0815,R2,72931.62
Q88QQ5,ERPA_PSEPK,Erpa,Iron-sulfur cluster insertion protein ErpA,PP_0815,R3,77969.673
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,PP_0815,R1,7424131.76
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,PP_0815,R2,7264278.64
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,PP_0815,R3,6587707.419
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,PP_0815,R1,1250630.9
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,PP_0815,R2,1132913.82
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,PP_0815,R3,1115547.4
Q88QR1,COQ7_PSEPK,Coq7,3-demethoxyubiquinol 3-hydroxylase,PP_0815,R1,304797.36
Q88QR1,COQ7_PSEPK,Coq7,3-demethoxyubiquinol 3-hydroxylase,PP_0815,R2,367020.92
Q88QR1,COQ7_PSEPK,Coq7,3-demethoxyubiquinol 3-hydroxylase,PP_0815,R3,189940.073
Q88QR3,Q88QR3_PSEPK,Yhfa,OsmC family protein,PP_0815,R1,762689
Q88QR3,Q88QR3_PSEPK,Yhfa,OsmC family protein,PP_0815,R2,763065
Q88QR3,Q88QR3_PSEPK,Yhfa,OsmC family protein,PP_0815,R3,728980
Q88QR5,Q88QR5_PSEPK,Pp_0423,BPL/LPL catalytic domain-containing protein,PP_0815,R1,11506.96
Q88QR5,Q88QR5_PSEPK,Pp_0423,BPL/LPL catalytic domain-containing protein,PP_0815,R2,11782.84
Q88QR5,Q88QR5_PSEPK,Pp_0423,BPL/LPL catalytic domain-containing protein,PP_0815,R3,32750.373
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,PP_0815,R1,2613987.44
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,PP_0815,R2,2834357.94
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,PP_0815,R3,2717012.792
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,PP_0815,R1,1880561.86
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,PP_0815,R2,1271158.7
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,PP_0815,R3,1891357.519
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,PP_0815,R1,783306.4
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,PP_0815,R2,960194.92
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,PP_0815,R3,814623.573
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,PP_0815,R1,2939561.88
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,PP_0815,R2,3083945.74
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,PP_0815,R3,3419126.938
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,PP_0815,R1,3762292.54
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,PP_0815,R2,3298542.18
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,PP_0815,R3,3719961.919
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R1,422512.28
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R2,502534.92
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R3,506564.373
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,PP_0815,R1,5753.48
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,PP_0815,R2,5891.42
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,PP_0815,R3,39326.1
Q88QT2,MURU_PSEPK,Muru,N-acetylmuramate alpha-1-phosphate uridylyltransferase,PP_0815,R1,194182
Q88QT2,MURU_PSEPK,Muru,N-acetylmuramate alpha-1-phosphate uridylyltransferase,PP_0815,R2,221792.8
Q88QT2,MURU_PSEPK,Muru,N-acetylmuramate alpha-1-phosphate uridylyltransferase,PP_0815,R3,211913.2
Q88QT3,AMGK_PSEPK,Amgk,N-acetylmuramate/N-acetylglucosamine kinase,PP_0815,R1,1111823.48
Q88QT3,AMGK_PSEPK,Amgk,N-acetylmuramate/N-acetylglucosamine kinase,PP_0815,R2,908507.94
Q88QT3,AMGK_PSEPK,Amgk,N-acetylmuramate/N-acetylglucosamine kinase,PP_0815,R3,1082006.773
Q88QT4,SURA_PSEPK,Sura,Chaperone SurA,PP_0815,R1,3431784.06
Q88QT4,SURA_PSEPK,Sura,Chaperone SurA,PP_0815,R2,3978390.5
Q88QT4,SURA_PSEPK,Sura,Chaperone SurA,PP_0815,R3,3449408.111
Q88QT5,PDXA_PSEPK,Pdxa,4-hydroxythreonine-4-phosphate dehydrogenase,PP_0815,R1,129580.96
Q88QT5,PDXA_PSEPK,Pdxa,4-hydroxythreonine-4-phosphate dehydrogenase,PP_0815,R2,44006.14
Q88QT5,PDXA_PSEPK,Pdxa,4-hydroxythreonine-4-phosphate dehydrogenase,PP_0815,R3,56564.773
Q88QT6,RSMA_PSEPK,Rsma,Ribosomal RNA small subunit methyltransferase A,PP_0815,R1,539296.78
Q88QT6,RSMA_PSEPK,Rsma,Ribosomal RNA small subunit methyltransferase A,PP_0815,R2,559374.42
Q88QT6,RSMA_PSEPK,Rsma,Ribosomal RNA small subunit methyltransferase A,PP_0815,R3,582305.9
Q88QT7,APAG_PSEPK,Apag,Protein ApaG,PP_0815,R1,436904.26
Q88QT7,APAG_PSEPK,Apag,Protein ApaG,PP_0815,R2,698947.52
Q88QT7,APAG_PSEPK,Apag,Protein ApaG,PP_0815,R3,717479.573
Q88QT8,APAH_PSEPK,Apah,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",PP_0815,R1,556127.48
Q88QT8,APAH_PSEPK,Apah,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",PP_0815,R2,501596.52
Q88QT8,APAH_PSEPK,Apah,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",PP_0815,R3,625028.873
Q88QT9,GLPE_PSEPK,Glpe,Thiosulfate sulfurtransferase GlpE,PP_0815,R1,1395696.4
Q88QT9,GLPE_PSEPK,Glpe,Thiosulfate sulfurtransferase GlpE,PP_0815,R2,1361687.3
Q88QT9,GLPE_PSEPK,Glpe,Thiosulfate sulfurtransferase GlpE,PP_0815,R3,1267972.7
Q88QU0,Q88QU0_PSEPK,Yeag,Protein kinase,PP_0815,R1,31432343.54
Q88QU0,Q88QU0_PSEPK,Yeag,Protein kinase,PP_0815,R2,29107999.06
Q88QU0,Q88QU0_PSEPK,Yeag,Protein kinase,PP_0815,R3,29627354.67
Q88QU1,Q88QU1_PSEPK,Ycgb,Type IV piliation protein,PP_0815,R1,2479591.12
Q88QU1,Q88QU1_PSEPK,Ycgb,Type IV piliation protein,PP_0815,R2,2329291.26
Q88QU1,Q88QU1_PSEPK,Ycgb,Type IV piliation protein,PP_0815,R3,2607455.519
Q88QU4,Q88QU4_PSEPK,Folb,"7,8-dihydroneopterin aldolase",PP_0815,R1,97936.68
Q88QU4,Q88QU4_PSEPK,Folb,"7,8-dihydroneopterin aldolase",PP_0815,R2,286612
Q88QU4,Q88QU4_PSEPK,Folb,"7,8-dihydroneopterin aldolase",PP_0815,R3,94636.673
Q88QU6,TSAD_PSEPK,Tsad,tRNA N6-adenosine threonylcarbamoyltransferase,PP_0815,R1,434435.8
Q88QU6,TSAD_PSEPK,Tsad,tRNA N6-adenosine threonylcarbamoyltransferase,PP_0815,R2,464454.5
Q88QU6,TSAD_PSEPK,Tsad,tRNA N6-adenosine threonylcarbamoyltransferase,PP_0815,R3,391142.373
Q88QU7,Q88QU7_PSEPK,Rpod,RNA polymerase sigma factor RpoD,PP_0815,R1,8682191.66
Q88QU7,Q88QU7_PSEPK,Rpod,RNA polymerase sigma factor RpoD,PP_0815,R2,7928467.62
Q88QU7,Q88QU7_PSEPK,Rpod,RNA polymerase sigma factor RpoD,PP_0815,R3,7177656.946
Q88QV2,Q88QV2_PSEPK,Dava,5-aminopentanamidase,PP_0815,R1,511297.08
Q88QV2,Q88QV2_PSEPK,Dava,5-aminopentanamidase,PP_0815,R2,366174.14
Q88QV2,Q88QV2_PSEPK,Dava,5-aminopentanamidase,PP_0815,R3,555233.173
Q88QV5,PQQB_PSEPK,Pqqb,Coenzyme PQQ synthesis protein B,PP_0815,R1,636203
Q88QV5,PQQB_PSEPK,Pqqb,Coenzyme PQQ synthesis protein B,PP_0815,R2,440628.62
Q88QV5,PQQB_PSEPK,Pqqb,Coenzyme PQQ synthesis protein B,PP_0815,R3,424014.238
Q88QV6,PQQC_PSEPK,Pqqc,Pyrroloquinoline-quinone synthase,PP_0815,R1,1207467.3
Q88QV6,PQQC_PSEPK,Pqqc,Pyrroloquinoline-quinone synthase,PP_0815,R2,1076519.32
Q88QV6,PQQC_PSEPK,Pqqc,Pyrroloquinoline-quinone synthase,PP_0815,R3,934517.603
Q88QV7,PQQD1_PSEPK,Pqqd1,PqqA binding protein 1,PP_0815,R1,40274.36
Q88QV7,PQQD1_PSEPK,Pqqd1,PqqA binding protein 1,PP_0815,R2,97826.12
Q88QV7,PQQD1_PSEPK,Pqqd1,PqqA binding protein 1,PP_0815,R3,4626.111
Q88QV8,PQQE_PSEPK,Pqqe,PqqA peptide cyclase,PP_0815,R1,46027.84
Q88QV8,PQQE_PSEPK,Pqqe,PqqA peptide cyclase,PP_0815,R2,141290.94
Q88QV8,PQQE_PSEPK,Pqqe,PqqA peptide cyclase,PP_0815,R3,140616.465
Q88QV9,Q88QV9_PSEPK,Pp_0375,Prolyl oligopeptidase family protein,PP_0815,R1,136250.62
Q88QV9,Q88QV9_PSEPK,Pp_0375,Prolyl oligopeptidase family protein,PP_0815,R2,58914.2
Q88QV9,Q88QV9_PSEPK,Pp_0375,Prolyl oligopeptidase family protein,PP_0815,R3,83553.657
Q88QW4,Q88QW4_PSEPK,Pp_0370,Acyl-CoA dehydrogenase family protein,PP_0815,R1,1246756.96
Q88QW4,Q88QW4_PSEPK,Pp_0370,Acyl-CoA dehydrogenase family protein,PP_0815,R2,1197648.54
Q88QW4,Q88QW4_PSEPK,Pp_0370,Acyl-CoA dehydrogenase family protein,PP_0815,R3,1197661.373
Q88QW6,Q88QW6_PSEPK,Pp_0368,Acyl-CoA dehydrogenase,PP_0815,R1,3255372.14
Q88QW6,Q88QW6_PSEPK,Pp_0368,Acyl-CoA dehydrogenase,PP_0815,R2,3247692.02
Q88QW6,Q88QW6_PSEPK,Pp_0368,Acyl-CoA dehydrogenase,PP_0815,R3,3415493.465
Q88QW8,Q88QW8_PSEPK,Biod,ATP-dependent dethiobiotin synthetase BioD,PP_0815,R1,968990.38
Q88QW8,Q88QW8_PSEPK,Biod,ATP-dependent dethiobiotin synthetase BioD,PP_0815,R2,1087843.12
Q88QW8,Q88QW8_PSEPK,Biod,ATP-dependent dethiobiotin synthetase BioD,PP_0815,R3,1101830.9
Q88QX0,Q88QX0_PSEPK,Bioh,Pimeloyl-[acp] methyl ester esterase,PP_0815,R1,101292.9
Q88QX0,Q88QX0_PSEPK,Bioh,Pimeloyl-[acp] methyl ester esterase,PP_0815,R2,82148.22
Q88QX0,Q88QX0_PSEPK,Bioh,Pimeloyl-[acp] methyl ester esterase,PP_0815,R3,134128
Q88QX1,BIOF_PSEPK,Biof,8-amino-7-oxononanoate synthase,PP_0815,R1,17260.44
Q88QX1,BIOF_PSEPK,Biof,8-amino-7-oxononanoate synthase,PP_0815,R2,49063.64
Q88QX1,BIOF_PSEPK,Biof,8-amino-7-oxononanoate synthase,PP_0815,R3,54379.046
Q88QX5,Q88QX5_PSEPK,Srka,Stress response kinase A,PP_0815,R1,149923.7
Q88QX5,Q88QX5_PSEPK,Srka,Stress response kinase A,PP_0815,R2,158511
Q88QX5,Q88QX5_PSEPK,Srka,Stress response kinase A,PP_0815,R3,131626.5
Q88QX7,Q88QX7_PSEPK,Pp_0357,Glycine cleavage system transcriptional repressor,PP_0815,R1,757394.3
Q88QX7,Q88QX7_PSEPK,Pp_0357,Glycine cleavage system transcriptional repressor,PP_0815,R2,849766.7
Q88QX7,Q88QX7_PSEPK,Pp_0357,Glycine cleavage system transcriptional repressor,PP_0815,R3,911583.5
Q88QX8,MASZ_PSEPK,Glcb,Malate synthase G,PP_0815,R1,2477864.32
Q88QX8,MASZ_PSEPK,Glcb,Malate synthase G,PP_0815,R2,2721971.64
