Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,PP_0815,R1,334623.36
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,PP_0815,R2,314408.76
Q88QH9,Q88QH9_PSEPK,Ribd,Riboflavin biosynthesis protein RibD,PP_0815,R3,119902.55
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,PP_0815,R1,416641.43
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,PP_0815,R2,224387.76
Q88QI1,Q88QI1_PSEPK,Pp_0512,Lipoprotein,PP_0815,R3,319238.09
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,PP_0815,R1,1760637.89
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,PP_0815,R2,2457764.76
Q88QI2,Q88QI2_PSEPK,Trx,Thioredoxin,PP_0815,R3,1278345.75
Q88QI3,Q88QI3_PSEPK,Pp_0509,Uncharacterized protein,PP_0815,R1,43928.96
Q88QI3,Q88QI3_PSEPK,Pp_0509,Uncharacterized protein,PP_0815,R2,96659.36
Q88QI3,Q88QI3_PSEPK,Pp_0509,Uncharacterized protein,PP_0815,R3,17247.87
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,PP_0815,R1,1153637.86
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,PP_0815,R2,1917917.4
Q88QI8,Q88QI8_PSEPK,Oprg,Outer membrane protein OprG,PP_0815,R3,1180544.59
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,PP_0815,R1,300752.43
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,PP_0815,R2,446636.8
Q88QJ1,Q88QJ1_PSEPK,Pp_0501,NAD-dependent epimerase/dehydratase family protein,PP_0815,R3,437584.2
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,PP_0815,R1,463695.03
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,PP_0815,R2,372927.26
Q88QJ2,Q88QJ2_PSEPK,Pp_0500,dTDP-4-dehydrorhamnose reductase,PP_0815,R3,278175.98
Q88QJ5,Q88QJ5_PSEPK,Pp_0496,Sodium/alanine symporter,PP_0815,R1,4932.63
Q88QJ5,Q88QJ5_PSEPK,Pp_0496,Sodium/alanine symporter,PP_0815,R2,4082.88
Q88QJ5,Q88QJ5_PSEPK,Pp_0496,Sodium/alanine symporter,PP_0815,R3,5749.29
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,PP_0815,R1,122641.26
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,PP_0815,R2,150372.78
Q88QJ7,Q88QJ7_PSEPK,Selb,Selenocysteyl-tRNA-specific translation elongation factor,PP_0815,R3,224314.99
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,PP_0815,R1,70325.33
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,PP_0815,R2,71247.68
Q88QJ8,SELA_PSEPK,Sela,L-seryl-tRNA(Sec) selenium transferase,PP_0815,R3,176190.8
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,PP_0815,R1,164785.26
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,PP_0815,R2,212262.78
Q88QK1,Q88QK1_PSEPK,Fdoh,Formate dehydrogenase iron-sulfur subunit,PP_0815,R3,181402.58
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,PP_0815,R1,1214932.63
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,PP_0815,R2,1308321
Q88QK5,SSB_PSEPK,Ssb,Single-stranded DNA-binding protein,PP_0815,R3,1218779
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,PP_0815,R1,1732332.45
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,PP_0815,R2,1832628.08
Q88QK7,UVRA_PSEPK,Uvra,UvrABC system protein A,PP_0815,R3,1705835.95
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,PP_0815,R1,3297469.09
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,PP_0815,R2,3069232.96
Q88QK8,Q88QK8_PSEPK,Bfr-i,Bacterioferritin,PP_0815,R3,1361924.94
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,PP_0815,R1,9865.26
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,PP_0815,R2,37249.18
Q88QK9,Q88QK9_PSEPK,Kata,Catalase,PP_0815,R3,11498.58
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,PP_0815,R1,9345723.93
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,PP_0815,R2,8880635.08
Q88QL0,RL17_PSEPK,Rplq,Large ribosomal subunit protein bL17,PP_0815,R3,9214522.39
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,PP_0815,R1,24474817.32
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,PP_0815,R2,24187747.4
Q88QL1,RPOA_PSEPK,Rpoa,DNA-directed RNA polymerase subunit alpha,PP_0815,R3,23275377.25
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,PP_0815,R1,24483529.89
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,PP_0815,R2,23479397.4
Q88QL2,RS4_PSEPK,Rpsd,Small ribosomal subunit protein uS4,PP_0815,R3,23893393.16
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,PP_0815,R1,9309420.53
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,PP_0815,R2,10837901.66
Q88QL3,RS13_PSEPK,Rpsm,Small ribosomal subunit protein uS13,PP_0815,R3,10624384.6
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,PP_0815,R1,2306372.96
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,PP_0815,R2,2429293.06
Q88QL5,Q88QL5_PSEPK,Secy,Protein translocase subunit SecY,PP_0815,R3,2111999.77
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,PP_0815,R1,22321929.26
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,PP_0815,R2,22346994.64
Q88QL6,RL15_PSEPK,Rplo,Large ribosomal subunit protein uL15,PP_0815,R3,21617215.98
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,PP_0815,R1,2198717.26
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,PP_0815,R2,2110561.78
Q88QL7,RL30_PSEPK,Rpmd,Large ribosomal subunit protein uL30,PP_0815,R3,2372110.29
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,PP_0815,R1,18740458.9
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,PP_0815,R2,17665467.58
Q88QL8,RS5_PSEPK,Rpse,Small ribosomal subunit protein uS5,PP_0815,R3,17729020.99
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,PP_0815,R1,14644321
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,PP_0815,R2,14877523
Q88QL9,RL18_PSEPK,Rplr,Large ribosomal subunit protein uL18,PP_0815,R3,14465556
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,PP_0815,R1,26376284
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,PP_0815,R2,25099985
Q88QM0,RL6_PSEPK,Rplf,Large ribosomal subunit protein uL6,PP_0815,R3,25079459
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,PP_0815,R1,15050016.56
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,PP_0815,R2,15236421.58
Q88QM1,RS8_PSEPK,Rpsh,Small ribosomal subunit protein uS8,PP_0815,R3,15296324.89
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,PP_0815,R1,8177476.36
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,PP_0815,R2,7863663.88
Q88QM2,RS14_PSEPK,Rpsn,Small ribosomal subunit protein uS14,PP_0815,R3,7792775.98
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,PP_0815,R1,39103127.36
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,PP_0815,R2,38108539.96
Q88QM3,RL5_PSEPK,Rple,Large ribosomal subunit protein uL5,PP_0815,R3,37507951.49
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,PP_0815,R1,11967878.96
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,PP_0815,R2,11404307.46
Q88QM4,RL24_PSEPK,Rplx,Large ribosomal subunit protein uL24,PP_0815,R3,11354129.16
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,PP_0815,R1,16530262.26
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,PP_0815,R2,16516119.76
Q88QM5,RL14_PSEPK,Rpln,Large ribosomal subunit protein uL14,PP_0815,R3,16940053.49
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,PP_0815,R1,12194744.89
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,PP_0815,R2,10920847.94
Q88QM6,RS17_PSEPK,Rpsq,Small ribosomal subunit protein uS17,PP_0815,R3,11452015.78
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,PP_0815,R1,8542482
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,PP_0815,R2,8444352.58
Q88QM7,RL29_PSEPK,Rpmc,Large ribosomal subunit protein uL29,PP_0815,R3,6609983.49
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,PP_0815,R1,15938704
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,PP_0815,R2,15722668
Q88QM8,RL16_PSEPK,Rplp,Large ribosomal subunit protein uL16,PP_0815,R3,17652838
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,PP_0815,R1,21915433.8
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,PP_0815,R2,20879392.64
Q88QM9,RS3_PSEPK,Rpsc,Small ribosomal subunit protein uS3,PP_0815,R3,21230606.96
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,PP_0815,R1,11965182.83
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,PP_0815,R2,11822950.3
Q88QN0,RL22_PSEPK,Rplv,Large ribosomal subunit protein uL22,PP_0815,R3,11959036.9
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,PP_0815,R1,8611670.63
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,PP_0815,R2,8120906.88
Q88QN1,RS19_PSEPK,Rpss,Small ribosomal subunit protein uS19,PP_0815,R3,8312135.29
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,PP_0815,R1,25385213.12
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,PP_0815,R2,23459252.98
Q88QN2,RL2_PSEPK,Rplb,Large ribosomal subunit protein uL2,PP_0815,R3,26570516.56
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,PP_0815,R1,7369186
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,PP_0815,R2,7271516
Q88QN3,RL23_PSEPK,Rplw,Large ribosomal subunit protein uL23,PP_0815,R3,6637878
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,PP_0815,R1,22016265
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,PP_0815,R2,21571690.7
Q88QN4,RL4_PSEPK,Rpld,Large ribosomal subunit protein uL4,PP_0815,R3,21341299.88
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,PP_0815,R1,24126557.89
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,PP_0815,R2,23387306.76
Q88QN5,RL3_PSEPK,Rplc,Large ribosomal subunit protein uL3,PP_0815,R3,23702604.58
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,PP_0815,R1,16937880.89
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,PP_0815,R2,16529502.44
Q88QN6,RS10_PSEPK,Rpsj,Small ribosomal subunit protein uS10,PP_0815,R3,15978846.27
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,PP_0815,R1,49000000
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,PP_0815,R2,48090000
Q88QN7,EFTU2_PSEPK,Tufb,Elongation factor Tu-B,PP_0815,R3,51120000
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,PP_0815,R1,74987262.39
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,PP_0815,R2,73429220.78
Q88QN8,EFG1_PSEPK,Fusa,Elongation factor G 1,PP_0815,R3,76134115.24
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,PP_0815,R1,27087441.03
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,PP_0815,R2,24970762.08
Q88QN9,RS7_PSEPK,Rpsg,Small ribosomal subunit protein uS7,PP_0815,R3,25273111.18
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,PP_0815,R1,9175703.8
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,PP_0815,R2,8564699.7
Q88QP0,RS12_PSEPK,Rpsl,Small ribosomal subunit protein uS12,PP_0815,R3,9114611
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',PP_0815,R1,52809064.84
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',PP_0815,R2,52085105.26
Q88QP1,RPOC_PSEPK,Rpoc,DNA-directed RNA polymerase subunit beta',PP_0815,R3,54497427.85
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,PP_0815,R1,46266711.21
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,PP_0815,R2,44699710.52
Q88QP2,RPOB_PSEPK,Rpob,DNA-directed RNA polymerase subunit beta,PP_0815,R3,49236475.52
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,PP_0815,R1,29912526.8
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,PP_0815,R2,29743114
Q88QP3,RL10_PSEPK,Rplj,Large ribosomal subunit protein uL10,PP_0815,R3,28535055.7
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,PP_0815,R1,39958920.89
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,PP_0815,R2,37732236.64
Q88QP4,RL1_PSEPK,Rpla,Large ribosomal subunit protein uL1,PP_0815,R3,38567081.48
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,PP_0815,R1,16041470.23
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,PP_0815,R2,15069124.86
Q88QP5,RL11_PSEPK,Rplk,Large ribosomal subunit protein uL11,PP_0815,R3,16182270.48
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,PP_0815,R1,4236269.66
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,PP_0815,R2,4584942.86
Q88QP6,Q88QP6_PSEPK,Nusg,Transcription termination/antitermination protein NusG,PP_0815,R3,4483307.08
Q88QP7,Q88QP7_PSEPK,Sece,Protein translocase subunit SecE,PP_0815,R1,227469
Q88QP7,Q88QP7_PSEPK,Sece,Protein translocase subunit SecE,PP_0815,R2,225316
Q88QP7,Q88QP7_PSEPK,Sece,Protein translocase subunit SecE,PP_0815,R3,223273
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,PP_0815,R1,4140199
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,PP_0815,R2,4664681
Q88QP8,EFTU1_PSEPK,Tufa,Elongation factor Tu-A,PP_0815,R3,4123657
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,PP_0815,R1,4409277.89
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,PP_0815,R2,4386019.88
Q88QQ2,SYY_PSEPK,Tyrs,Tyrosine--tRNA ligase,PP_0815,R3,4587995.08
Q88QQ4,ANMK_PSEPK,Anmk,Anhydro-N-acetylmuramic acid kinase,PP_0815,R1,125856.63
Q88QQ4,ANMK_PSEPK,Anmk,Anhydro-N-acetylmuramic acid kinase,PP_0815,R2,162059.3
Q88QQ4,ANMK_PSEPK,Anmk,Anhydro-N-acetylmuramic acid kinase,PP_0815,R3,197299.4
Q88QQ5,ERPA_PSEPK,Erpa,Iron-sulfur cluster insertion protein ErpA,PP_0815,R1,129021.63
Q88QQ5,ERPA_PSEPK,Erpa,Iron-sulfur cluster insertion protein ErpA,PP_0815,R2,136829.88
Q88QQ5,ERPA_PSEPK,Erpa,Iron-sulfur cluster insertion protein ErpA,PP_0815,R3,105493.69
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,PP_0815,R1,5473765.92
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,PP_0815,R2,5442078.7
Q88QQ6,ARGC1_PSEPK,Argc1,N-acetyl-gamma-glutamyl-phosphate reductase 1,PP_0815,R3,6859254.66
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,PP_0815,R1,1138518.7
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,PP_0815,R2,1119347.88
Q88QR0,Q88QR0_PSEPK,Hint,Aminoacyl-adenylate hydrolase/purine nucleoside phosphoramidase,PP_0815,R3,911807.88
Q88QR1,COQ7_PSEPK,Coq7,3-demethoxyubiquinol 3-hydroxylase,PP_0815,R1,262545.66
Q88QR1,COQ7_PSEPK,Coq7,3-demethoxyubiquinol 3-hydroxylase,PP_0815,R2,144250.24
Q88QR1,COQ7_PSEPK,Coq7,3-demethoxyubiquinol 3-hydroxylase,PP_0815,R3,116311.07
Q88QR3,Q88QR3_PSEPK,Yhfa,OsmC family protein,PP_0815,R1,528760
Q88QR3,Q88QR3_PSEPK,Yhfa,OsmC family protein,PP_0815,R2,543259
Q88QR3,Q88QR3_PSEPK,Yhfa,OsmC family protein,PP_0815,R3,522163
Q88QR5,Q88QR5_PSEPK,Pp_0423,BPL/LPL catalytic domain-containing protein,PP_0815,R1,68663.63
Q88QR5,Q88QR5_PSEPK,Pp_0423,BPL/LPL catalytic domain-containing protein,PP_0815,R2,8165.76
Q88QR5,Q88QR5_PSEPK,Pp_0423,BPL/LPL catalytic domain-containing protein,PP_0815,R3,75766.59
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,PP_0815,R1,4153201.2
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,PP_0815,R2,3828805.64
Q88QR6,TRPC_PSEPK,Trpc,Indole-3-glycerol phosphate synthase,PP_0815,R3,3291581.87
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,PP_0815,R1,2218000.83
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,PP_0815,R2,2418327.38
Q88QR7,TRPD_PSEPK,Trpd,Anthranilate phosphoribosyltransferase,PP_0815,R3,1971209.67
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,PP_0815,R1,1172377.26
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,PP_0815,R2,1003065.28
Q88QR8,Q88QR8_PSEPK,Paba,Aminodeoxychorismate synthase / para-aminobenzoate synthase multi-enzyme complex,PP_0815,R3,947096.59
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,PP_0815,R1,4772804.06
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,PP_0815,R2,4793696.14
Q88QS1,Q88QS1_PSEPK,Trpe,Anthranilate synthase component 1,PP_0815,R3,5267249.28
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,PP_0815,R1,3657505.62
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,PP_0815,R2,3953507.94
Q88QS3,Q88QS3_PSEPK,Rpe,Ribulose-phosphate 3-epimerase,PP_0815,R3,2561253.85
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R1,461005.93
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R2,383048.98
Q88QS6,Q88QS6_PSEPK,Pp_0412,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R3,374524.08
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,PP_0815,R1,27639.6
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,PP_0815,R2,36062.9
Q88QS7,Q88QS7_PSEPK,Pota,Spermidine/putrescine import ATP-binding protein PotA,PP_0815,R3,37045.8
Q88QT2,MURU_PSEPK,Muru,N-acetylmuramate alpha-1-phosphate uridylyltransferase,PP_0815,R1,152949.63
Q88QT2,MURU_PSEPK,Muru,N-acetylmuramate alpha-1-phosphate uridylyltransferase,PP_0815,R2,158156.7
Q88QT2,MURU_PSEPK,Muru,N-acetylmuramate alpha-1-phosphate uridylyltransferase,PP_0815,R3,119472.29
Q88QT3,AMGK_PSEPK,Amgk,N-acetylmuramate/N-acetylglucosamine kinase,PP_0815,R1,1003544.76
Q88QT3,AMGK_PSEPK,Amgk,N-acetylmuramate/N-acetylglucosamine kinase,PP_0815,R2,1282564.88
Q88QT3,AMGK_PSEPK,Amgk,N-acetylmuramate/N-acetylglucosamine kinase,PP_0815,R3,991944.87
Q88QT4,SURA_PSEPK,Sura,Chaperone SurA,PP_0815,R1,4183796.91
Q88QT4,SURA_PSEPK,Sura,Chaperone SurA,PP_0815,R2,4583663.6
Q88QT4,SURA_PSEPK,Sura,Chaperone SurA,PP_0815,R3,3289974.94
Q88QT5,PDXA_PSEPK,Pdxa,4-hydroxythreonine-4-phosphate dehydrogenase,PP_0815,R1,132711.26
Q88QT5,PDXA_PSEPK,Pdxa,4-hydroxythreonine-4-phosphate dehydrogenase,PP_0815,R2,56309.88
Q88QT5,PDXA_PSEPK,Pdxa,4-hydroxythreonine-4-phosphate dehydrogenase,PP_0815,R3,167650.79
Q88QT6,RSMA_PSEPK,Rsma,Ribosomal RNA small subunit methyltransferase A,PP_0815,R1,588651.03
Q88QT6,RSMA_PSEPK,Rsma,Ribosomal RNA small subunit methyltransferase A,PP_0815,R2,666728.78
Q88QT6,RSMA_PSEPK,Rsma,Ribosomal RNA small subunit methyltransferase A,PP_0815,R3,574945.09
Q88QT7,APAG_PSEPK,Apag,Protein ApaG,PP_0815,R1,438692.66
Q88QT7,APAG_PSEPK,Apag,Protein ApaG,PP_0815,R2,534172.08
Q88QT7,APAG_PSEPK,Apag,Protein ApaG,PP_0815,R3,577305.99
Q88QT8,APAH_PSEPK,Apah,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",PP_0815,R1,269421.89
Q88QT8,APAH_PSEPK,Apah,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",PP_0815,R2,372258.64
Q88QT8,APAH_PSEPK,Apah,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",PP_0815,R3,493120.58
Q88QT9,GLPE_PSEPK,Glpe,Thiosulfate sulfurtransferase GlpE,PP_0815,R1,1186181
Q88QT9,GLPE_PSEPK,Glpe,Thiosulfate sulfurtransferase GlpE,PP_0815,R2,1105529.38
Q88QT9,GLPE_PSEPK,Glpe,Thiosulfate sulfurtransferase GlpE,PP_0815,R3,992727.19
Q88QU0,Q88QU0_PSEPK,Yeag,Protein kinase,PP_0815,R1,30987917.92
Q88QU0,Q88QU0_PSEPK,Yeag,Protein kinase,PP_0815,R2,30257907.4
Q88QU0,Q88QU0_PSEPK,Yeag,Protein kinase,PP_0815,R3,32419775.46
Q88QU1,Q88QU1_PSEPK,Ycgb,Type IV piliation protein,PP_0815,R1,2073337.91
Q88QU1,Q88QU1_PSEPK,Ycgb,Type IV piliation protein,PP_0815,R2,2302107.02
Q88QU1,Q88QU1_PSEPK,Ycgb,Type IV piliation protein,PP_0815,R3,2298356.65
Q88QU4,Q88QU4_PSEPK,Folb,"7,8-dihydroneopterin aldolase",PP_0815,R1,138824.63
Q88QU4,Q88QU4_PSEPK,Folb,"7,8-dihydroneopterin aldolase",PP_0815,R2,147151.88
Q88QU4,Q88QU4_PSEPK,Folb,"7,8-dihydroneopterin aldolase",PP_0815,R3,96068.99
Q88QU6,TSAD_PSEPK,Tsad,tRNA N6-adenosine threonylcarbamoyltransferase,PP_0815,R1,714833.3
Q88QU6,TSAD_PSEPK,Tsad,tRNA N6-adenosine threonylcarbamoyltransferase,PP_0815,R2,754884.8
Q88QU6,TSAD_PSEPK,Tsad,tRNA N6-adenosine threonylcarbamoyltransferase,PP_0815,R3,693444.7
Q88QU7,Q88QU7_PSEPK,Rpod,RNA polymerase sigma factor RpoD,PP_0815,R1,6963538.53
Q88QU7,Q88QU7_PSEPK,Rpod,RNA polymerase sigma factor RpoD,PP_0815,R2,6483998.88
Q88QU7,Q88QU7_PSEPK,Rpod,RNA polymerase sigma factor RpoD,PP_0815,R3,7850818.19
Q88QV2,Q88QV2_PSEPK,Dava,5-aminopentanamidase,PP_0815,R1,467359.13
Q88QV2,Q88QV2_PSEPK,Dava,5-aminopentanamidase,PP_0815,R2,398062.66
Q88QV2,Q88QV2_PSEPK,Dava,5-aminopentanamidase,PP_0815,R3,447667.18
Q88QV5,PQQB_PSEPK,Pqqb,Coenzyme PQQ synthesis protein B,PP_0815,R1,3072393.93
Q88QV5,PQQB_PSEPK,Pqqb,Coenzyme PQQ synthesis protein B,PP_0815,R2,1959125.94
Q88QV5,PQQB_PSEPK,Pqqb,Coenzyme PQQ synthesis protein B,PP_0815,R3,2306787.98
Q88QV6,PQQC_PSEPK,Pqqc,Pyrroloquinoline-quinone synthase,PP_0815,R1,6679564.69
Q88QV6,PQQC_PSEPK,Pqqc,Pyrroloquinoline-quinone synthase,PP_0815,R2,5560665.24
Q88QV6,PQQC_PSEPK,Pqqc,Pyrroloquinoline-quinone synthase,PP_0815,R3,5792438.86
Q88QV7,PQQD1_PSEPK,Pqqd1,PqqA binding protein 1,PP_0815,R1,1773695.23
