Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Counts_sum
Q88MG5,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815,R2,36922.9
Q88MG5,Q88MG5_PSEPK,Dnaea,DNA polymerase III subunit alpha,PP_0815,R3,41797
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815,R1,156253.7
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815,R2,235955
Q88MG7,LPXB_PSEPK,Lpxb,Lipid-A-disaccharide synthase,PP_0815,R3,171731.8
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0815,R1,306818.2
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0815,R2,197209
Q88MG8,LPXA_PSEPK,Lpxa,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,PP_0815,R3,230817.3
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,PP_0815,R1,1167231.7
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,PP_0815,R2,1018957.9
Q88MG9,FABZ_PSEPK,Fabz,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,PP_0815,R3,1186243.5
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0815,R1,59524.2
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0815,R2,105359.1
Q88MH0,LPXD_PSEPK,Lpxd,UDP-3-O-acylglucosamine N-acyltransferase,PP_0815,R3,113953.8
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0815,R1,2201645.6
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0815,R2,2648806.4
Q88MH1,Q88MH1_PSEPK,Pp_1600,Skp-like protein,PP_0815,R3,2386912.7
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0815,R1,2725551.8
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0815,R2,2001990.4
Q88MH2,Q88MH2_PSEPK,Bama,Outer membrane protein assembly factor BamA,PP_0815,R3,2616386
Q88MH3,Q88MH3_PSEPK,Rsep,Zinc metalloprotease,PP_0815,R1,0
Q88MH3,Q88MH3_PSEPK,Rsep,Zinc metalloprotease,PP_0815,R2,0
Q88MH3,Q88MH3_PSEPK,Rsep,Zinc metalloprotease,PP_0815,R3,6849.6
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0815,R1,225880.2
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0815,R2,143940.5
Q88MH4,DXR_PSEPK,Dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase,PP_0815,R3,389035.7
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0815,R1,43159.3
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0815,R2,0
Q88MH5,Q88MH5_PSEPK,Cdsa,Phosphatidate cytidylyltransferase,PP_0815,R3,6849.6
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0815,R1,3275913.36
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0815,R2,3161192.3
Q88MH7,RRF_PSEPK,Frr,Ribosome-recycling factor,PP_0815,R3,3162822.7
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0815,R1,1103543.3
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0815,R2,1210688
Q88MH8,PYRH_PSEPK,Pyrh,Uridylate kinase,PP_0815,R3,1202269.5
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0815,R1,23880200.5
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0815,R2,23513487.8
Q88MH9,EFTS_PSEPK,Tsf,Elongation factor Ts,PP_0815,R3,22733570.5
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0815,R1,17218878
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0815,R2,17837646.9
Q88MI0,RS2_PSEPK,Rpsb,Small ribosomal subunit protein uS2,PP_0815,R3,17092695.4
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0815,R1,427493.3
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0815,R2,568180.14
Q88MI1,Q88MI1_PSEPK,Map,Methionine aminopeptidase,PP_0815,R3,457134.5
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0815,R1,140484.3
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0815,R2,167985
Q88MI2,GLND_PSEPK,Glnd,Bifunctional uridylyltransferase/uridylyl-removing enzyme,PP_0815,R3,194847.6
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0815,R1,854358.1
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0815,R2,894803.5
Q88MI3,Q88MI3_PSEPK,Dapc,"N-succinyl-L,L-diaminopimelate aminotransferase alternative",PP_0815,R3,1030748.7
Q88MI4,Q88MI4_PSEPK,Pp_1587,NhaP-type Na+/H+ and K+/H+ antiporters,PP_0815,R1,0
Q88MI4,Q88MI4_PSEPK,Pp_1587,NhaP-type Na+/H+ and K+/H+ antiporters,PP_0815,R2,0
Q88MI4,Q88MI4_PSEPK,Pp_1587,NhaP-type Na+/H+ and K+/H+ antiporters,PP_0815,R3,6849.6
Q88MJ5,Q88MJ5_PSEPK,Pp_1576,Immunity protein,PP_0815,R1,0
Q88MJ5,Q88MJ5_PSEPK,Pp_1576,Immunity protein,PP_0815,R2,0
Q88MJ5,Q88MJ5_PSEPK,Pp_1576,Immunity protein,PP_0815,R3,3424.8
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0815,R1,76053.2
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0815,R2,67600.2
Q88MM2,Q88MM2_PSEPK,Pp_1549,"Transcriptional regulator, Cro/CI family",PP_0815,R3,68418.6
Q88MM3,Q88MM3_PSEPK,Pp_1548,Co-chaperone DjlA N-terminal domain-containing protein,PP_0815,R1,23764.2
Q88MM3,Q88MM3_PSEPK,Pp_1548,Co-chaperone DjlA N-terminal domain-containing protein,PP_0815,R2,25123.9
Q88MM3,Q88MM3_PSEPK,Pp_1548,Co-chaperone DjlA N-terminal domain-containing protein,PP_0815,R3,3424.8
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0815,R1,2321992.4
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0815,R2,2185038.6
Q88MP1,DAPD_PSEPK,Dapd,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",PP_0815,R3,2200939.3
Q88MP2,Q88MP2_PSEPK,Pp_1528,Fe-S metabolism associated domain-containing protein,PP_0815,R1,0
Q88MP2,Q88MP2_PSEPK,Pp_1528,Fe-S metabolism associated domain-containing protein,PP_0815,R2,0
Q88MP2,Q88MP2_PSEPK,Pp_1528,Fe-S metabolism associated domain-containing protein,PP_0815,R3,6849.6
Q88MP4,Q88MP4_PSEPK,Pp_1526,Beta-(1-3)-glucosyl transferase,PP_0815,R1,16439.2
Q88MP4,Q88MP4_PSEPK,Pp_1526,Beta-(1-3)-glucosyl transferase,PP_0815,R2,0
Q88MP4,Q88MP4_PSEPK,Pp_1526,Beta-(1-3)-glucosyl transferase,PP_0815,R3,6849.6
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0815,R1,208716.6
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0815,R2,247938.9
Q88MP5,DAPE_PSEPK,Dape,Succinyl-diaminopimelate desuccinylase,PP_0815,R3,320897
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0815,R1,0
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0815,R2,0
Q88MP7,Q88MP7_PSEPK,Pp_1523,Phage protein,PP_0815,R3,3424.8
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0815,R1,304559.7
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0815,R2,254834
Q88MP8,Q88MP8_PSEPK,Cspa-i,Major cold shock protein,PP_0815,R3,314793
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0815,R1,0
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0815,R2,9877.44
Q88MQ0,PLSB_PSEPK,Plsb,Glycerol-3-phosphate acyltransferase,PP_0815,R3,18454.8
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0815,R1,89486.9
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0815,R2,171856.2
Q88MQ1,Q88MQ1_PSEPK,Pp_1519,Lipoprotein,PP_0815,R3,178145.6
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0815,R1,929847.7
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0815,R2,874390.2
Q88MQ2,Q88MQ2_PSEPK,Pp_1518,DUF4197 domain-containing protein,PP_0815,R3,772244.3
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0815,R1,0
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0815,R2,0
Q88MQ3,Q88MQ3_PSEPK,Pp_1517,RND efflux transporter,PP_0815,R3,30823.2
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0815,R1,0
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0815,R2,0
Q88MQ4,Q88MQ4_PSEPK,Pp_1516,RND membrane fusion protein,PP_0815,R3,17124
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0815,R1,26945.9
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0815,R2,141268.7
Q88MQ7,RSMJ_PSEPK,Rsmj,Ribosomal RNA small subunit methyltransferase J,PP_0815,R3,165540.6
Q88MR0,Q88MR0_PSEPK,Pp_1510,Carboxyvinyl-carboxyphosphonate phosphorylmutase,PP_0815,R1,45306.9
Q88MR0,Q88MR0_PSEPK,Pp_1510,Carboxyvinyl-carboxyphosphonate phosphorylmutase,PP_0815,R2,79279.1
Q88MR0,Q88MR0_PSEPK,Pp_1510,Carboxyvinyl-carboxyphosphonate phosphorylmutase,PP_0815,R3,127001.6
Q88MR3,Q88MR3_PSEPK,Tsab,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,PP_0815,R1,69399.5
Q88MR3,Q88MR3_PSEPK,Tsab,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,PP_0815,R2,62935.65
Q88MR3,Q88MR3_PSEPK,Tsab,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,PP_0815,R3,68230.4
Q88MR4,CAPP_PSEPK,Ppc,Phosphoenolpyruvate carboxylase,PP_0815,R1,376475.4
Q88MR4,CAPP_PSEPK,Ppc,Phosphoenolpyruvate carboxylase,PP_0815,R2,385672.7
Q88MR4,CAPP_PSEPK,Ppc,Phosphoenolpyruvate carboxylase,PP_0815,R3,655600.4
Q88MR5,Q88MR5_PSEPK,Pp_1504,Pilin assembly protein,PP_0815,R1,0
Q88MR5,Q88MR5_PSEPK,Pp_1504,Pilin assembly protein,PP_0815,R2,0
Q88MR5,Q88MR5_PSEPK,Pp_1504,Pilin assembly protein,PP_0815,R3,6849.6
Q88MR6,Q88MR6_PSEPK,Pp_1503,DUF4398 domain-containing protein,PP_0815,R1,93286
Q88MR6,Q88MR6_PSEPK,Pp_1503,DUF4398 domain-containing protein,PP_0815,R2,78420.2
Q88MR6,Q88MR6_PSEPK,Pp_1503,DUF4398 domain-containing protein,PP_0815,R3,93586.7
Q88MR7,Q88MR7_PSEPK,Pp_1502,OmpA family protein,PP_0815,R1,784378.4
Q88MR7,Q88MR7_PSEPK,Pp_1502,OmpA family protein,PP_0815,R2,537617.9
Q88MR7,Q88MR7_PSEPK,Pp_1502,OmpA family protein,PP_0815,R3,623747.3
Q88MS0,Q88MS0_PSEPK,Pp_1499,Flavohemoglobin expression-modulating QEGLA motif protein,PP_0815,R1,54151.8
Q88MS0,Q88MS0_PSEPK,Pp_1499,Flavohemoglobin expression-modulating QEGLA motif protein,PP_0815,R2,236902.9
Q88MS0,Q88MS0_PSEPK,Pp_1499,Flavohemoglobin expression-modulating QEGLA motif protein,PP_0815,R3,115764.8
Q88MS1,Q88MS1_PSEPK,Pp_1498,Lipoprotein,PP_0815,R1,73765.9
Q88MS1,Q88MS1_PSEPK,Pp_1498,Lipoprotein,PP_0815,R2,96837.6
Q88MS1,Q88MS1_PSEPK,Pp_1498,Lipoprotein,PP_0815,R3,74347.2
Q88MS2,Q88MS2_PSEPK,Pp_1497,"Transcriptional regulator, TetR family",PP_0815,R1,0
Q88MS2,Q88MS2_PSEPK,Pp_1497,"Transcriptional regulator, TetR family",PP_0815,R2,0
Q88MS2,Q88MS2_PSEPK,Pp_1497,"Transcriptional regulator, TetR family",PP_0815,R3,6849.6
Q88MS3,SYK_PSEPK,Lyss,Lysine--tRNA ligase,PP_0815,R1,6382302.1
Q88MS3,SYK_PSEPK,Lyss,Lysine--tRNA ligase,PP_0815,R2,6214060.2
Q88MS3,SYK_PSEPK,Lyss,Lysine--tRNA ligase,PP_0815,R3,6579653
Q88MS4,Q88MS4_PSEPK,Pp_1494,diguanylate cyclase,PP_0815,R1,132791.8
Q88MS4,Q88MS4_PSEPK,Pp_1494,diguanylate cyclase,PP_0815,R2,90333.2
Q88MS4,Q88MS4_PSEPK,Pp_1494,diguanylate cyclase,PP_0815,R3,132775.9
Q88MS7,Q88MS7_PSEPK,Pp_1491,CheW domain protein,PP_0815,R1,0
Q88MS7,Q88MS7_PSEPK,Pp_1491,CheW domain protein,PP_0815,R2,0
Q88MS7,Q88MS7_PSEPK,Pp_1491,CheW domain protein,PP_0815,R3,3424.8
Q88MT0,Q88MT0_PSEPK,Pp_1488,Methyl-accepting chemotaxis transducer,PP_0815,R1,192748.7
Q88MT0,Q88MT0_PSEPK,Pp_1488,Methyl-accepting chemotaxis transducer,PP_0815,R2,189303
Q88MT0,Q88MT0_PSEPK,Pp_1488,Methyl-accepting chemotaxis transducer,PP_0815,R3,236173.1
Q88MT1,Q88MT1_PSEPK,Pp_1487,Tellurite resistance TerB family protein,PP_0815,R1,34222.6
Q88MT1,Q88MT1_PSEPK,Pp_1487,Tellurite resistance TerB family protein,PP_0815,R2,35163.8
Q88MT1,Q88MT1_PSEPK,Pp_1487,Tellurite resistance TerB family protein,PP_0815,R3,40130.5
Q88MT2,Q88MT2_PSEPK,Ydcs,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R1,75626.9
Q88MT2,Q88MT2_PSEPK,Ydcs,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R2,77362.61
Q88MT2,Q88MT2_PSEPK,Ydcs,"Polyamine ABC transporter, periplasmic polyamine-binding protein",PP_0815,R3,104626.6
Q88MT7,Q88MT7_PSEPK,Patd,Medium chain aldehyde dehydrogenase,PP_0815,R1,529351.64
Q88MT7,Q88MT7_PSEPK,Patd,Medium chain aldehyde dehydrogenase,PP_0815,R2,460365
Q88MT7,Q88MT7_PSEPK,Patd,Medium chain aldehyde dehydrogenase,PP_0815,R3,578288.6
Q88MU0,Q88MU0_PSEPK,Pp_1478,Xenobiotic reductase,PP_0815,R1,1695784
Q88MU0,Q88MU0_PSEPK,Pp_1478,Xenobiotic reductase,PP_0815,R2,1601116.7
Q88MU0,Q88MU0_PSEPK,Pp_1478,Xenobiotic reductase,PP_0815,R3,1715943.5
Q88MU2,Q88MU2_PSEPK,Pp_1476,YaeQ family protein,PP_0815,R1,468505
Q88MU2,Q88MU2_PSEPK,Pp_1476,YaeQ family protein,PP_0815,R2,501623
Q88MU2,Q88MU2_PSEPK,Pp_1476,YaeQ family protein,PP_0815,R3,401502.7
Q88MU3,Q88MU3_PSEPK,Pp_1475,CAIB/BAIF family protein,PP_0815,R1,39534.8
Q88MU3,Q88MU3_PSEPK,Pp_1475,CAIB/BAIF family protein,PP_0815,R2,70605.2
Q88MU3,Q88MU3_PSEPK,Pp_1475,CAIB/BAIF family protein,PP_0815,R3,126435.2
Q88MU7,Q88MU7_PSEPK,Thrc,Threonine synthase,PP_0815,R1,4230478.8
Q88MU7,Q88MU7_PSEPK,Thrc,Threonine synthase,PP_0815,R2,4347197.3
Q88MU7,Q88MU7_PSEPK,Thrc,Threonine synthase,PP_0815,R3,3715969
Q88MU8,Q88MU8_PSEPK,Hom,Homoserine dehydrogenase,PP_0815,R1,1486108.5
Q88MU8,Q88MU8_PSEPK,Hom,Homoserine dehydrogenase,PP_0815,R2,1847087.5
Q88MU8,Q88MU8_PSEPK,Hom,Homoserine dehydrogenase,PP_0815,R3,1851512.1
Q88MU9,Q88MU9_PSEPK,Dsbc,Thiol:disulfide interchange protein,PP_0815,R1,38130.2
Q88MU9,Q88MU9_PSEPK,Dsbc,Thiol:disulfide interchange protein,PP_0815,R2,51360.9
Q88MU9,Q88MU9_PSEPK,Dsbc,Thiol:disulfide interchange protein,PP_0815,R3,55062.7
Q88MV3,RL19_PSEPK,Rpls,Large ribosomal subunit protein bL19,PP_0815,R1,8979531
Q88MV3,RL19_PSEPK,Rpls,Large ribosomal subunit protein bL19,PP_0815,R2,8631437
Q88MV3,RL19_PSEPK,Rpls,Large ribosomal subunit protein bL19,PP_0815,R3,8588584.4
Q88MV5,RIMM_PSEPK,Rimm,Ribosome maturation factor RimM,PP_0815,R1,190255.1
Q88MV5,RIMM_PSEPK,Rimm,Ribosome maturation factor RimM,PP_0815,R2,228965.98
Q88MV5,RIMM_PSEPK,Rimm,Ribosome maturation factor RimM,PP_0815,R3,185519.3
Q88MV6,RS16_PSEPK,Rpsp,Small ribosomal subunit protein bS16,PP_0815,R1,6864579.5
Q88MV6,RS16_PSEPK,Rpsp,Small ribosomal subunit protein bS16,PP_0815,R2,6543225.4
Q88MV6,RS16_PSEPK,Rpsp,Small ribosomal subunit protein bS16,PP_0815,R3,6164182
Q88MV7,Q88MV7_PSEPK,Ffh,Signal recognition particle protein,PP_0815,R1,1056930.9
Q88MV7,Q88MV7_PSEPK,Ffh,Signal recognition particle protein,PP_0815,R2,1235074.4
Q88MV7,Q88MV7_PSEPK,Ffh,Signal recognition particle protein,PP_0815,R3,1503855.4
Q88MV9,Q88MV9_PSEPK,Pp_1459,CBS domain protein,PP_0815,R1,0
Q88MV9,Q88MV9_PSEPK,Pp_1459,CBS domain protein,PP_0815,R2,0
Q88MV9,Q88MV9_PSEPK,Pp_1459,CBS domain protein,PP_0815,R3,22901.4
Q88MW1,PURT_PSEPK,Purt,Formate-dependent phosphoribosylglycinamide formyltransferase,PP_0815,R1,2321072.6
Q88MW1,PURT_PSEPK,Purt,Formate-dependent phosphoribosylglycinamide formyltransferase,PP_0815,R2,2023709
Q88MW1,PURT_PSEPK,Purt,Formate-dependent phosphoribosylglycinamide formyltransferase,PP_0815,R3,2000987.5
Q88MW4,Q88MW4_PSEPK,Pp_1454,Gamma carbonic anhydrase family protein,PP_0815,R1,0
Q88MW4,Q88MW4_PSEPK,Pp_1454,Gamma carbonic anhydrase family protein,PP_0815,R2,0
Q88MW4,Q88MW4_PSEPK,Pp_1454,Gamma carbonic anhydrase family protein,PP_0815,R3,20973.3
Q88MW5,Q88MW5_PSEPK,Nudl,NUDIX hydrolase with low 3-phosphohydroxypyruvate phosphatase activity,PP_0815,R1,34088.6
Q88MW5,Q88MW5_PSEPK,Nudl,NUDIX hydrolase with low 3-phosphohydroxypyruvate phosphatase activity,PP_0815,R2,0
Q88MW5,Q88MW5_PSEPK,Nudl,NUDIX hydrolase with low 3-phosphohydroxypyruvate phosphatase activity,PP_0815,R3,41885.7
Q88MX4,Q88MX4_PSEPK,Gcd,Quinoprotein glucose dehydrogenase,PP_0815,R1,309662.1
Q88MX4,Q88MX4_PSEPK,Gcd,Quinoprotein glucose dehydrogenase,PP_0815,R2,200021.5
Q88MX4,Q88MX4_PSEPK,Gcd,Quinoprotein glucose dehydrogenase,PP_0815,R3,361452.9
Q88MX5,Q88MX5_PSEPK,Lon-i,Lon protease,PP_0815,R1,2316995.1
Q88MX5,Q88MX5_PSEPK,Lon-i,Lon protease,PP_0815,R2,2459141.41
Q88MX5,Q88MX5_PSEPK,Lon-i,Lon protease,PP_0815,R3,2244011.2
Q88MY2,PDXJ_PSEPK,Pdxj,Pyridoxine 5'-phosphate synthase,PP_0815,R1,404868.5
Q88MY2,PDXJ_PSEPK,Pdxj,Pyridoxine 5'-phosphate synthase,PP_0815,R2,456995.5
Q88MY2,PDXJ_PSEPK,Pdxj,Pyridoxine 5'-phosphate synthase,PP_0815,R3,395672.45
Q88MY4,ERA_PSEPK,Era,GTPase Era,PP_0815,R1,514435.73
Q88MY4,ERA_PSEPK,Era,GTPase Era,PP_0815,R2,551681.7
Q88MY4,ERA_PSEPK,Era,GTPase Era,PP_0815,R3,518229.6
Q88MY5,RNC_PSEPK,Rnc,Ribonuclease 3,PP_0815,R1,157833.6
Q88MY5,RNC_PSEPK,Rnc,Ribonuclease 3,PP_0815,R2,153835
Q88MY5,RNC_PSEPK,Rnc,Ribonuclease 3,PP_0815,R3,174636.4
Q88MY6,Q88MY6_PSEPK,Lepb,Signal peptidase I,PP_0815,R1,509497.4
Q88MY6,Q88MY6_PSEPK,Lepb,Signal peptidase I,PP_0815,R2,490605
Q88MY6,Q88MY6_PSEPK,Lepb,Signal peptidase I,PP_0815,R3,526072.6
Q88MY7,LEPA_PSEPK,Lepa,Elongation factor 4,PP_0815,R1,1110705.3
Q88MY7,LEPA_PSEPK,Lepa,Elongation factor 4,PP_0815,R2,1043153.59
Q88MY7,LEPA_PSEPK,Lepa,Elongation factor 4,PP_0815,R3,1336081.6
Q88MY8,Q88MY8_PSEPK,Pp_1430,Probable periplasmic serine endoprotease DegP-like,PP_0815,R1,2357136.4
Q88MY8,Q88MY8_PSEPK,Pp_1430,Probable periplasmic serine endoprotease DegP-like,PP_0815,R2,2516307.6
Q88MY8,Q88MY8_PSEPK,Pp_1430,Probable periplasmic serine endoprotease DegP-like,PP_0815,R3,2416711.9
Q88MY9,Q88MY9_PSEPK,Mucb,Sigma factor AlgU regulatory protein MucB,PP_0815,R1,590133.4
Q88MY9,Q88MY9_PSEPK,Mucb,Sigma factor AlgU regulatory protein MucB,PP_0815,R2,501301.3
Q88MY9,Q88MY9_PSEPK,Mucb,Sigma factor AlgU regulatory protein MucB,PP_0815,R3,603100.7
Q88MZ0,Q88MZ0_PSEPK,Muca,Sigma factor AlgU negative regulatory protein,PP_0815,R1,0
Q88MZ0,Q88MZ0_PSEPK,Muca,Sigma factor AlgU negative regulatory protein,PP_0815,R2,0
Q88MZ0,Q88MZ0_PSEPK,Muca,Sigma factor AlgU negative regulatory protein,PP_0815,R3,3424.8
Q88MZ1,Q88MZ1_PSEPK,Rpoe,RNA polymerase sigma factor,PP_0815,R1,311246.6
Q88MZ1,Q88MZ1_PSEPK,Rpoe,RNA polymerase sigma factor,PP_0815,R2,294395.5
Q88MZ1,Q88MZ1_PSEPK,Rpoe,RNA polymerase sigma factor,PP_0815,R3,372950.2
Q88MZ2,Q88MZ2_PSEPK,Nadb,L-aspartate oxidase,PP_0815,R1,504472.9
Q88MZ2,Q88MZ2_PSEPK,Nadb,L-aspartate oxidase,PP_0815,R2,328385.5
Q88MZ2,Q88MZ2_PSEPK,Nadb,L-aspartate oxidase,PP_0815,R3,455002.1
Q88MZ4,SDHE_PSEPK,Sdhe,FAD assembly factor SdhE,PP_0815,R1,0
Q88MZ4,SDHE_PSEPK,Sdhe,FAD assembly factor SdhE,PP_0815,R2,47293.9
Q88MZ4,SDHE_PSEPK,Sdhe,FAD assembly factor SdhE,PP_0815,R3,65983.5
Q88MZ5,Q88MZ5_PSEPK,Pp_1423,Aminomethyltransferase folate-binding domain-containing protein,PP_0815,R1,394704.7
Q88MZ5,Q88MZ5_PSEPK,Pp_1423,Aminomethyltransferase folate-binding domain-containing protein,PP_0815,R2,484746.2
Q88MZ5,Q88MZ5_PSEPK,Pp_1423,Aminomethyltransferase folate-binding domain-containing protein,PP_0815,R3,492267.1
Q88MZ9,Q88MZ9_PSEPK,Opdh,Tricarboxylate-specific outer membrane porin,PP_0815,R1,42046.6
Q88MZ9,Q88MZ9_PSEPK,Opdh,Tricarboxylate-specific outer membrane porin,PP_0815,R2,0
Q88MZ9,Q88MZ9_PSEPK,Opdh,Tricarboxylate-specific outer membrane porin,PP_0815,R3,141450.8
Q88N00,Q88N00_PSEPK,Pp_1418,Tricarboxylate transport protein TctC,PP_0815,R1,641456.2
Q88N00,Q88N00_PSEPK,Pp_1418,Tricarboxylate transport protein TctC,PP_0815,R2,211051.1
Q88N00,Q88N00_PSEPK,Pp_1418,Tricarboxylate transport protein TctC,PP_0815,R3,98303.9
Q88N06,Q88N06_PSEPK,Pp_1412,3-hydroxyisobutyryl-CoA hydrolase,PP_0815,R1,0
Q88N06,Q88N06_PSEPK,Pp_1412,3-hydroxyisobutyryl-CoA hydrolase,PP_0815,R2,0
Q88N06,Q88N06_PSEPK,Pp_1412,3-hydroxyisobutyryl-CoA hydrolase,PP_0815,R3,6849.6
Q88N10,Q88N10_PSEPK,Pp_1406,DUF4917 domain-containing protein,PP_0815,R1,40939.6
Q88N10,Q88N10_PSEPK,Pp_1406,DUF4917 domain-containing protein,PP_0815,R2,59726.5
Q88N10,Q88N10_PSEPK,Pp_1406,DUF4917 domain-containing protein,PP_0815,R3,167154.1
Q88N13,Q88N13_PSEPK,Bglx,beta-glucosidase,PP_0815,R1,315676.6
Q88N13,Q88N13_PSEPK,Bglx,beta-glucosidase,PP_0815,R2,330299.2
Q88N13,Q88N13_PSEPK,Bglx,beta-glucosidase,PP_0815,R3,366033.5
Q88N16,Q88N16_PSEPK,Kgtp,Alpha-ketoglutarate permease,PP_0815,R1,163821.6
Q88N16,Q88N16_PSEPK,Kgtp,Alpha-ketoglutarate permease,PP_0815,R2,137040.5
Q88N16,Q88N16_PSEPK,Kgtp,Alpha-ketoglutarate permease,PP_0815,R3,160384.3
Q88N18,Q88N18_PSEPK,Pp_1398,Flavin reductase like domain-containing protein,PP_0815,R1,60558.4
Q88N18,Q88N18_PSEPK,Pp_1398,Flavin reductase like domain-containing protein,PP_0815,R2,36512.5
Q88N18,Q88N18_PSEPK,Pp_1398,Flavin reductase like domain-containing protein,PP_0815,R3,6849.6
