Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0812_15,R2,584982.1333,0.012559305,-1.901034383
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0812_15,R3,523014.0333,0.011339753,-1.945396419
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0815,R1,911767.6667,0.01823959,-1.738984935
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0815,R2,1036031.333,0.021392879,-1.669730762
Q88PA9,Y941_PSEPK,Pp_0941,UPF0307 protein PP_0941,PP_0815,R3,1219778,0.025885664,-1.586940683
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0812_15,R1,1177009,0.025476792,-1.593855254
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0812_15,R2,1160869.333,0.024923346,-1.603393646
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0812_15,R3,1373333.333,0.029775989,-1.526133799
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0815,R1,1076666.667,0.021538336,-1.666787855
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0815,R2,1236666.667,0.025535773,-1.592850997
Q88PB0,Q88PB0_PSEPK,Tldd,Protease involved in Microcin B17 maturation and in sensitivity to the DNA gyrase inhibitor LetD,PP_0815,R3,1293333.333,0.027446628,-1.561511008
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0812_15,R1,14357.2,0.000310767,-3.507565287
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0812_15,R2,219906.6,0.004721297,-2.325938721
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0812_15,R3,564014.6667,0.01222871,-1.912619363
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0815,R1,248698.5,0.004975126,-2.303195956
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0815,R2,384261.0667,0.007934558,-2.100477268
Q88PB2,Q88PB2_PSEPK,Pp_0938,TIGR02099 family protein,PP_0815,R3,412750,0.008759223,-2.057534397
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0812_15,R1,585151.8,0.012665826,-1.897366492
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0812_15,R2,425985.4,0.009145716,-2.038782271
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0812_15,R3,482991.7,0.010472007,-1.979970093
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0815,R1,826833.6667,0.016540515,-1.78145097
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0815,R2,765407,0.015804792,-1.801211223
Q88PB3,Q88PB3_PSEPK,Rng,Endoribonuclease G (RNAse G),PP_0815,R3,1074997,0.022813177,-1.641814227
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0812_15,R1,213643.9333,0.004624401,-2.334944472
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0812_15,R2,437651.2667,0.009396177,-2.027048795
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0812_15,R3,249115.4333,0.005401208,-2.267509127
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0815,R1,312312,0.006247691,-2.204280451
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0815,R2,563438,0.01163436,-1.934257518
Q88PB6,Q88PB6_PSEPK,Mrec,Cell shape-determining protein MreC,PP_0815,R3,920613,0.019536899,-1.709144376
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,R1,6509271.333,0.14089557,-0.851102662
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,R2,6817850.667,0.14637621,-0.834529501
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0812_15,R3,6267281.033,0.13588434,-0.866830591
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0815,R1,5625797.333,0.112542086,-0.948685039
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0815,R2,6060000,0.125132169,-0.902631028
Q88PB7,Q88PB7_PSEPK,Mreb,Cell shape-determining protein MreB,PP_0815,R3,6879247.667,0.145988776,-0.835680534
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,R1,2233333.333,0.048341321,-1.31568149
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,R2,2366666.667,0.050811277,-1.294039891
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0812_15,R3,2513333.333,0.054492951,-1.26365967
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0815,R1,2323333.333,0.046477462,-1.332757599
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0815,R2,2463333.333,0.050865057,-1.293580469
Q88PB9,GATA_PSEPK,Gata,Glutamyl-tRNA(Gln) amidotransferase subunit A,PP_0815,R3,2496666.667,0.05298331,-1.275860916
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,R1,1590609.333,0.034429323,-1.463071511
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,R2,1563151.667,0.033560169,-1.474175867
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0812_15,R3,1846666.667,0.040038588,-1.397521251
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0815,R1,1573333.333,0.031473977,-1.502048378
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0815,R2,2110000,0.043569121,-1.360821197
Q88PC0,GATB_PSEPK,Gatb,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,PP_0815,R3,1880000,0.039896644,-1.39906363
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0812_15,R1,373358.4667,0.008081481,-2.092509033
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0812_15,R2,361043.9333,0.007751452,-2.110616933
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0812_15,R3,99314.1,0.002153283,-2.666898849
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0815,R1,491814.3333,0.009838572,-2.007067941
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0815,R2,232078.4667,0.004792159,-2.319468806
Q88PD0,Q88PD0_PSEPK,Xenb,Xenobiotic reductase B,PP_0815,R3,634746.2,0.013470342,-1.87062137
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,R1,53729.46667,0.001162994,-2.934422508
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,R2,183869.8,0.003947603,-2.403666581
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0812_15,R3,88883.03333,0.001927122,-2.715090893
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0815,R1,838507.6667,0.016774049,-1.775362084
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0815,R2,847771,0.017505515,-1.756825096
Q88PD1,Q88PD1_PSEPK,Pp_0919,ATPase,PP_0815,R3,685466.6667,0.014546713,-1.837235139
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,R1,10851452.4,0.234883674,-0.629147168
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,R2,10208661.8,0.219175412,-0.659208169
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0812_15,R3,10597281.03,0.229765432,-0.638715309
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0815,R1,11818739.17,0.236429697,-0.626297974
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0815,R2,13451748.67,0.277763446,-0.556324908
Q88PD5,SODF_PSEPK,Sodb,Superoxide dismutase [Fe],PP_0815,R3,12802204.3,0.271683507,-0.565936726
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,R1,14357.2,0.000310767,-3.507565287
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,R2,15985.4,0.000343199,-3.464453477
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0812_15,R3,11843.1,0.000256777,-3.590444364
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0815,R1,792336.3333,0.015850408,-1.799959551
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0815,R2,743914.3333,0.015360992,-1.813580726
Q88PD6,Q88PD6_PSEPK,Pp_0914,GGDEF domain protein,PP_0815,R3,289966.2,0.006153552,-2.210874102
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,R1,4476666.667,0.096899095,-1.01368028
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,R2,4450000,0.095539514,-1.019816974
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0812_15,R3,4686666.667,0.101614177,-0.993045695
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0815,R1,1648739.167,0.032982444,-1.481717167
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0815,R2,2160000,0.044601565,-1.350649901
Q88PD7,Q88PD7_PSEPK,Pp_0913,Imelysin-like domain-containing protein,PP_0815,R3,1993333.333,0.042301761,-1.37364155
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,R1,1278915.067,0.027682587,-1.557793334
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,R2,1920223.8,0.041226348,-1.384825137
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0812_15,R3,2016680,0.043724739,-1.35927277
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0815,R1,1866565.167,0.037339976,-1.427825965
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0815,R2,1681259.733,0.034716118,-1.459468841
Q88PE1,Q88PE1_PSEPK,Pp_0909,Imelysin-like domain-containing protein,PP_0815,R3,2086893.667,0.044287263,-1.353721158
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,R1,8917986.333,0.193033091,-0.714368235
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,R2,9353049.667,0.200805801,-0.697223745
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0812_15,R3,10288323.33,0.223066752,-0.651565156
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0815,R1,9145183.333,0.182946158,-0.737676706
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0815,R2,9526158,0.196704424,-0.706185872
Q88PF3,Q88PF3_PSEPK,Pp_0897,Fumarate hydratase class I,PP_0815,R3,9039830,0.191839831,-0.717061216
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,R1,121386.0667,0.002627446,-2.580466199
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,R2,402895.4667,0.008649986,-2.062984604
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0812_15,R3,532376.7,0.01154275,-1.937690721
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0815,R1,171252.5,0.003425846,-2.465232202
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0815,R2,179520.0667,0.003706887,-2.430990651
Q88PF9,Q88PF9_PSEPK,Pp_0891,Lipid/polyisoprenoid-binding YceI-like domain-containing protein,PP_0815,R3,44980.4,0.000954557,-3.020198166
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,R1,1311439.667,0.028386593,-1.546886722
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,R2,1135259.333,0.024373511,-1.613081904
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0812_15,R3,892277.6667,0.019345959,-1.713409738
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0815,R1,1159957,0.02320453,-1.634427232
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0815,R2,1065380.667,0.02199891,-1.657598841
Q88PG2,Q88PG2_PSEPK,Rega,Photosynthetic apparatus regulatory protein RegA,PP_0815,R3,1242548.333,0.026368888,-1.578908188
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,R1,186146.7333,0.004029214,-2.394779618
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,R2,251578.9333,0.005401287,-2.267502714
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0812_15,R3,235991.0667,0.005116651,-2.291014198
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0815,R1,521952.5,0.010441475,-1.98123814
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0815,R2,290281.4,0.005993984,-2.222284443
Q88PG4,Q88PG4_PSEPK,Pp_0886,DUF541 domain-containing protein,PP_0815,R3,439133.6667,0.009319128,-2.030624745
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,R1,620971.5333,0.013441157,-1.871563346
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,R2,1107323.6,0.023773743,-1.623902429
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0812_15,R3,1272369.7,0.027586942,-1.559296442
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0815,R1,796786.6667,0.015939435,-1.797527064
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0815,R2,1255161,0.02591766,-1.586404216
Q88PG5,Q88PG5_PSEPK,Dppa-iii,Dipeptide ABC transporter-periplasmic binding protein,PP_0815,R3,1317123,0.027951483,-1.553595146
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,R1,14357.2,0.000310767,-3.507565287
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,R2,144808.9333,0.003108983,-2.507381631
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0812_15,R3,373854.0333,0.008105733,-2.09120769
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0815,R1,337213,0.006745827,-2.170964813
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0815,R2,509160.3333,0.010513587,-1.97824909
Q88PG7,Q88PG7_PSEPK,Opdp,Glycine-glutamate dipeptide porin,PP_0815,R3,247110.2,0.005244079,-2.280330807
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,R1,521388.6667,0.011285649,-1.947473451
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,R2,301968.2667,0.006483124,-2.188215679
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0812_15,R3,519919.7,0.011272663,-1.947973487
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0815,R1,677513.3333,0.013553415,-1.867951276
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0815,R2,511951.7333,0.010571226,-1.975874635
Q88PH1,Q88PH1_PSEPK,Dppd,ABC-type dipeptide transporter,PP_0815,R3,360811.5333,0.007657005,-2.115941068
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,R1,1240829.333,0.026858207,-1.570922986
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,R2,1166788,0.025050418,-1.601185031
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0812_15,R3,1007895.4,0.02185273,-1.660494298
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0815,R1,1404875,0.028104028,-1.551231438
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0815,R2,1484700,0.030657381,-1.513464944
Q88PH8,RF3_PSEPK,Prfc,Peptide chain release factor 3,PP_0815,R3,1863643,0.039549522,-1.402858757
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,R1,429234.1333,0.009290931,-2.031940787
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,R2,21313.86667,0.000457599,-3.33951474
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0812_15,R3,64319.76667,0.001394552,-2.855565301
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0815,R1,631046.6667,0.012623865,-1.898807645
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0815,R2,975002.3333,0.020132699,-1.696097997
Q88PI0,Q88PI0_PSEPK,Pp_0870,"Glycine betaine/carnitine/choline ABC transporter, periplasmic binding protein",PP_0815,R3,954427.3333,0.020254494,-1.693478611
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,R1,75757.13333,0.001639791,-2.785211505
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,R2,15985.4,0.000343199,-3.464453477
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0812_15,R3,124407.4,0.002697345,-2.569063547
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0815,R1,983488.6667,0.019674343,-1.706099763
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0815,R2,1280202,0.026434728,-1.577825151
Q88PI2,Q88PI2_PSEPK,Yehx,Quaternary amine transport ATP-binding protein,PP_0815,R3,1431563,0.030380085,-1.517411014
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,R1,1693333.333,0.036652822,-1.43589258
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,R2,888661.8,0.019079172,-1.719440473
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0812_15,R3,1683333.333,0.036497269,-1.437739637
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0815,R1,1250894.667,0.025023705,-1.601648381
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0815,R2,1986666.667,0.041022427,-1.386978647
Q88PI6,Q88PI6_PSEPK,Spec,ornithine decarboxylase,PP_0815,R3,1284301,0.027254947,-1.564554659
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,R1,238965.0667,0.005172487,-2.28630062
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,R2,135647.9333,0.002912301,-2.535763804
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0812_15,R3,11843.1,0.000256777,-3.590444364
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0815,R1,385866.3333,0.00771912,-2.112432234
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0815,R2,374381,0.007730546,-2.111789852
Q88PJ1,Q88PJ1_PSEPK,Pp_0859,Ketoglutaramate omega-amidase,PP_0815,R3,228760.5333,0.004854669,-2.313840379
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0812_15,R1,19142.93333,0.000414356,-3.382626551
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0812_15,R2,306182.4,0.006573599,-2.182196762
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0812_15,R3,356937.3667,0.007738954,-2.111317746
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0815,R1,579788.1667,0.011598457,-1.935599775
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0815,R2,547918.0667,0.01131389,-1.946388031
Q88PJ2,Q88PJ2_PSEPK,Pp_0858,Methionine/glutamine aminotransferase,PP_0815,R3,584717,0.012408642,-1.906275759
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,R1,2723333.333,0.058947551,-1.229534236
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,R2,4213333.333,0.090458386,-1.043551166
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0812_15,R3,3553333.333,0.077041759,-1.113273811
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0815,R1,2340000,0.046810872,-1.329653265
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0815,R2,2426666.667,0.050107931,-1.300093528
Q88PJ3,DER_PSEPK,Der,GTPase Der,PP_0815,R3,2230000,0.047324211,-1.324916616
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,R1,3964785.733,0.085819244,-1.066415316
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,R2,4790000,0.102839162,-0.987841472
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0812_15,R3,4813947.7,0.104373827,-0.981408393
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0815,R1,4492435.667,0.089869587,-1.046387256
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0815,R2,4759770.333,0.098283892,-1.007517654
Q88PJ4,Q88PJ4_PSEPK,Bamb,Outer membrane protein assembly factor BamB,PP_0815,R3,4737256.333,0.100532251,-0.997694594
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,R1,1353989.4,0.029307598,-1.533019773
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,R2,1087323.6,0.023344352,-1.631818171
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0812_15,R3,1136884,0.024649402,-1.608193606
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0815,R1,1925917,0.038527288,-1.414231556
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0815,R2,1966969,0.040615693,-1.391306137
Q88PJ5,Q88PJ5_PSEPK,Pp_0855,Ancillary SecYEG translocon subunit,PP_0815,R3,2326130.667,0.04936426,-1.306587372
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0812_15,R1,2976666.667,0.064431044,-1.190904833
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0812_15,R2,2990000,0.064193965,-1.192505797
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0812_15,R3,2690000,0.058323358,-1.234157481
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0815,R1,2930000,0.058613614,-1.232001502
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0815,R2,3196666.667,0.066007563,-1.1804063
Q88PJ6,SYH_PSEPK,Hiss,Histidine--tRNA ligase,PP_0815,R3,3056666.667,0.064867417,-1.187973398
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0812_15,R1,2217174.333,0.047991553,-1.318835195
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0812_15,R2,2040015.667,0.043798226,-1.358543482
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0812_15,R3,1933117,0.041912964,-1.377651621
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0815,R1,2312971.667,0.04627018,-1.334698809
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0815,R2,2394311,0.049439823,-1.305923092
Q88PJ7,ISPG_PSEPK,Ispg,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin),PP_0815,R3,2139311.667,0.045399658,-1.34294742
Q88PJ8,Q88PJ8_PSEPK,Pp_0852,"Transcriptional regulator, Cro/CI family",PP_0812_15,R1,300240.0667,0.006498807,-2.18716639
Q88PJ8,Q88PJ8_PSEPK,Pp_0852,"Transcriptional regulator, Cro/CI family",PP_0812_15,R2,530506.6667,0.011389741,-1.943486139
Q88PJ8,Q88PJ8_PSEPK,Pp_0852,"Transcriptional regulator, Cro/CI family",PP_0812_15,R3,268551.3667,0.005822609,-2.234882394
